candle_begin_time,pearson_ic,spearman_ic,n_obs,n_in_scope,n_tradable,coverage_ratio
2025-08-10,0.1404454305246486,0.005308200544111932,249.0,249.0,458,0.5436681222707423
2025-08-11,0.14811456886837376,0.016429848425961915,249.0,249.0,458,0.5436681222707423
2025-08-12,0.1080097245163682,-0.01218351268466841,248.0,248.0,458,0.5414847161572053
2025-08-13,0.04400145914250276,-0.06717217256121259,249.0,249.0,460,0.5413043478260869
2025-08-14,-0.015753683098144938,-0.06384678154850477,250.0,250.0,460,0.5434782608695652
2025-08-15,-0.04802758566197963,-0.05837829633845569,251.0,251.0,463,0.5421166306695464
2025-08-16,-0.045555095557601184,-0.03912274710681085,251.0,251.0,463,0.5421166306695464
2025-08-17,-0.08740128191152717,-0.08464428002276607,251.0,251.0,463,0.5421166306695464
2025-08-18,-0.052834457577265716,-0.04721305255169797,251.0,251.0,463,0.5421166306695464
2025-08-19,-0.09437142756522074,-0.09575109087459685,251.0,251.0,462,0.5432900432900433
