,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10
2022-11-17,0.19479779273786313,0.2746490384779301,0.36696720008011674,0.4032317300524678,0.5229430333794877,0.6668788936568687,0.6351924104260492,0.8614614949112174,1.3695070451173577,4.425466275870131
2022-11-18,0.19514042240127022,0.2752651476195983,0.3691593029104761,0.40482571099369147,0.524000754919582,0.6700356829999604,0.6379536235603726,0.86606862466021,1.3762142296758335,4.477052512663566
2022-11-19,0.1955306164325235,0.2785014991554849,0.37336525886058225,0.40967507854692087,0.5308452596842996,0.6788680794963412,0.6501781855002662,0.8835847795439967,1.3981763527649957,4.516209625201871
2022-11-20,0.186457251066138,0.2647213687450101,0.3557630742900591,0.39110466609724265,0.507268911130137,0.6453670800108365,0.6201210438674531,0.841177498296727,1.3289835197778521,4.298376972364633
2022-11-21,0.18557223874035728,0.2617394567294929,0.35254226545277684,0.3879810349435003,0.5034858172067127,0.6422901367499252,0.6215734852858569,0.8390695422436312,1.3238198687395544,4.307836557084509
2022-11-22,0.18911078361626957,0.27062189185488267,0.3656139285922628,0.4024157909553846,0.521550675999614,0.6677987071319826,0.6437018751414155,0.8684640767924887,1.377605741421353,4.439860177546566
2022-11-23,0.19571160910383112,0.28038071084005434,0.3774514582570522,0.41508102018736426,0.5387308277135217,0.6924748819038647,0.6658451950774043,0.9016907000830295,1.4279971613462814,4.5805606022778225
2022-11-24,0.19467708602623712,0.2797683109626922,0.3769705456073161,0.41521795972811654,0.5372543284315388,0.6930600052492089,0.6642122144293415,0.8977044175085975,1.422560804861051,4.55551069636565
2022-11-25,0.19560634609827182,0.2783848747027036,0.3745328538098316,0.41247898157600615,0.5347847397867619,0.6907310246677035,0.6618258696147518,0.8962060384843964,1.4159930836300174,4.521052715014295
2022-11-26,0.19573773164543387,0.27866219865698244,0.3747526690069846,0.41315415988275295,0.536332939711777,0.6908641563931056,0.6628633961554146,0.8976407702983186,1.4181958275251567,4.533123261955201
2022-11-27,0.19508875054882557,0.2784660878595877,0.37333821767703607,0.4112621181922725,0.5322567264316543,0.6869770309389713,0.6599616979174058,0.8942484209541097,1.4169744088216192,4.5259261259301
2022-11-28,0.1911720389807537,0.27462139108790234,0.36854266441110756,0.40663677421761835,0.527009074307697,0.6803722365941306,0.6542990873740091,0.8829799977328069,1.4049752071073112,4.562997725320697
2022-11-29,0.19353125032940233,0.2783205622707979,0.37188144979448134,0.41083041021956923,0.5331954390243038,0.6899475968730685,0.6620056967835114,0.8961351825254887,1.4261874843573141,4.5949904364349
2022-11-30,0.20006654630361045,0.2877297496381258,0.38581679360695575,0.42780821611708997,0.5572828551310446,0.7247041612638928,0.6881706047700835,0.9300413984985145,1.4688897737047613,4.7203019409327664
2022-12-01,0.1964506292645483,0.2834893548780397,0.3805771278510446,0.42168371133963595,0.5502439369080391,0.7177670124344698,0.6811019389909265,0.9210480481289317,1.4524783113888151,4.658069801974836
2022-12-02,0.1998808011587563,0.28856849290895237,0.38718317746634473,0.43030793140097034,0.56164277485564,0.7335166881759051,0.6959802668142222,0.9406842448421738,1.4723195474971127,4.684638964131337
2022-12-03,0.1946578988003028,0.2804350851914206,0.37756145066261254,0.418904554998776,0.5485030551489293,0.7149837501882979,0.6798234974771097,0.9182138308109031,1.4403904161855086,4.613027490940194
2022-12-04,0.2000886904260366,0.2844583444462889,0.3823311334457331,0.42525180689115805,0.5554670089124697,0.7242024428109419,0.6904257920432826,0.9362408821154086,1.4679946126702563,4.6593981854842355
2022-12-05,0.1970353292155527,0.2830104794352527,0.38138122203851876,0.42427685875566773,0.5534926960283362,0.7224789762412411,0.685787341837764,0.9291967911186525,1.4533600186511555,4.65106957673312
2022-12-06,0.19628799058224322,0.2836546586196059,0.3816311006286217,0.4246293364515658,0.5541560556258591,0.7254685851149058,0.688433979649293,0.933814167955793,1.4544986828792497,4.643169524834119
2022-12-07,0.18931372379421083,0.2744722219725111,0.36853916490104904,0.4087149699911661,0.5351321427336765,0.7019781195568263,0.6638637851065334,0.8980800180993652,1.398330939622895,4.498125841276723
2022-12-08,0.1934776665296986,0.2796936935050829,0.3766193602488573,0.4164682570338138,0.5442534767435872,0.7141159067481508,0.6752826766127743,0.9145666120773485,1.4269272975745801,4.592530176785406
2022-12-09,0.1926205924555979,0.279261708796771,0.375465795738026,0.41579391429570606,0.542776422758361,0.7129889501219719,0.6755122310910673,0.9156997300321253,1.4265844610095058,4.586655750203415
2022-12-10,0.19248522404888976,0.28044839215442924,0.3776665302096314,0.41910406980522347,0.5468970630347509,0.7180537103442414,0.6816488861483743,0.9239053161560085,1.4376268420539242,4.604263013631939
2022-12-11,0.18836562672821922,0.2759233516162177,0.37194640205783946,0.413446808752708,0.5402161895611104,0.7088750352659846,0.6731236568714919,0.9112413036096182,1.418399846898286,4.539954366283334
2022-12-12,0.18748072446275107,0.27606214289842873,0.37114482395749493,0.40976895450730166,0.5371333235731572,0.7049856859534085,0.6714754947625986,0.9086982794883813,1.4129205837480703,4.521637830852861
2022-12-13,0.18917141216123576,0.2798041342597797,0.3777684409886579,0.41818266533514936,0.5459151172293246,0.715687430206933,0.6834042602251257,0.9224281239179211,1.4256426440716041,4.571523831694409
2022-12-14,0.18640493195202515,0.27628294023317196,0.37369862095782425,0.41395451300155695,0.5397146581984584,0.7068085612136832,0.6806876738218757,0.9221870378346437,1.419307571577226,4.539094974067142
2022-12-15,0.18231561461080115,0.2713073179786527,0.3663419996614454,0.40765502935638687,0.5306198736369274,0.6962253706328426,0.6720979153989833,0.90940187117388,1.3984447292491022,4.485758876758943
2022-12-16,0.16102988286577707,0.2449794915923764,0.3280293966194525,0.3641870620617846,0.474811437227928,0.6217794027163889,0.6050497409625906,0.8276788435885625,1.266283629669618,4.112759219766859
2022-12-17,0.16429433148042602,0.24909276850653675,0.3333573995141263,0.36967912019614874,0.4816205738141691,0.6307255905111373,0.61059825054848,0.8343388362311003,1.285487579702046,4.201979614207141
2022-12-18,0.16340427647182063,0.2468313930934653,0.33075865485070655,0.36660040053384485,0.47739776971934267,0.6251218075672478,0.6058213263068492,0.8293886738988976,1.278880916122118,4.182745274748056
2022-12-19,0.15755094284793522,0.23595274784148854,0.3141895569453571,0.34762159102540285,0.45303722911240885,0.5920039820256681,0.576089471884291,0.7895978239213112,1.2205029834941916,3.995891175106846
2022-12-20,0.16385687935965562,0.24576371320279522,0.32805164897817674,0.3625931666450547,0.4725365031181997,0.6170548988727391,0.6021552968053951,0.8246149666257641,1.2665960588737675,4.149362870520632
2022-12-21,0.16127570910597466,0.2431286612971393,0.3241840859068284,0.35681190255066736,0.4650001883593796,0.607564844287306,0.5943346702946525,0.8185096334154882,1.2593889336922066,4.1036760773396
2022-12-22,0.1628625092639618,0.24400188181213509,0.3251451780643177,0.35935182873728094,0.46751660353698304,0.6109477781294637,0.5978646386632701,0.8244683463829057,1.2621565388498879,4.118905579754268
2022-12-23,0.16293989129475478,0.2438247246667739,0.32469138118839225,0.3592790962718995,0.4669112337428607,0.6115669392853346,0.5968252431958395,0.8230516001008558,1.261842146577523,4.11266352068002
2022-12-24,0.16267139817222273,0.24284901096692618,0.3231677616099123,0.3582034420870709,0.46566129710125176,0.6098187913497862,0.5950118708394863,0.8221566902983927,1.258241955082638,4.113581048209379
2022-12-25,0.16159531281157163,0.24184753365170933,0.3210688594039771,0.3563414282406312,0.4638497087015714,0.607157554061313,0.5908968418749992,0.8156196537108342,1.2496334144392802,4.0868087003790645
2022-12-26,0.16478432378578944,0.24543608577020895,0.32524173264480055,0.36025613699071046,0.4674819816374761,0.6123069064312063,0.5951027526425073,0.8214816222855897,1.259245956040795,4.12056743006222
