"Date","AssetType","Security","Side","Quantity","AvailableQuantity","CloseOrSettlementPrice","MarketValue","UnrealizedPnL","AverageOpenPrice","AverageHoldingPriceFutures","Margin","DailyPnL","TodayQuantity","PnLRatio","PositionRatio"
"2011-04-27","Equity","002335.XSHE","Long","2300 shares","0 shares","23.16","53268","138","23.1","-","0","138","2300 shares","0.26%","112377.74"
"2011-04-27","","Cash","","","","","1961.74","","","","","","","","0"
"2011-04-28","Equity","300124.XSHE","Long","400 shares","400 shares","138.7","55480","3592","129.72","-","0","-1668","0 shares","6.92%","108343.48"
"2011-04-28","","Cash","","","","","52863.48","","","","","","","","0"
"2011-04-29","Equity","300124.XSHE","Long","400 shares","400 shares","139.88","55952","4064","129.72","-","0","472","0 shares","7.83%","110517.35"
"2011-04-29","Equity","002049.XSHE","Long","1200 shares","0 shares","21.7","26040","1416","20.52","-","0","1416","1200 shares","5.75%","110517.35"
"2011-04-29","Equity","300059.XSHE","Long","700 shares","0 shares","37.33","26131","301","36.9","-","0","301","700 shares","1.17%","110517.35"
"2011-04-29","","Cash","","","","","2394.35","","","","","","","","0"
"2011-05-03","Equity","002049.XSHE","Long","1200 shares","1200 shares","22.06","26472","1848","20.52","-","0","432","0 shares","7.5%","110966.27"
"2011-05-03","Equity","300059.XSHE","Long","700 shares","700 shares","37.64","26348","518","36.9","-","0","217","0 shares","2.01%","110966.27"
"2011-05-03","","Cash","","","","","58146.27","","","","","","","","0"
"2011-05-04","Equity","002049.XSHE","Long","1200 shares","1200 shares","21.88","26256","1632","20.52","-","0","-216","0 shares","6.63%","109142.27"
"2011-05-04","Equity","300059.XSHE","Long","700 shares","700 shares","37.05","25935","105","36.9","-","0","-413","0 shares","0.41%","109142.27"
"2011-05-04","Equity","002402.XSHE","Long","1900 shares","0 shares","29.21","55499","-1178","29.83","-","0","-1178","1900 shares","-2.08%","109142.27"
"2011-05-04","","Cash","","","","","1452.27","","","","","","","","0"
"2011-05-05","Equity","002049.XSHE","Long","1200 shares","1200 shares","22.28","26736","2112","20.52","-","0","480","0 shares","8.58%","109663.27"
"2011-05-05","Equity","300059.XSHE","Long","700 shares","700 shares","37.95","26565","735","36.9","-","0","630","0 shares","2.85%","109663.27"
"2011-05-05","Equity","002402.XSHE","Long","1900 shares","1900 shares","28.9","54910","-1767","29.83","-","0","-589","0 shares","-3.12%","109663.27"
"2011-05-05","","Cash","","","","","1452.27","","","","","","","","0"
"2011-05-06","Equity","002049.XSHE","Long","1200 shares","1200 shares","22.19","26628","2136","20.41","-","0","24","0 shares","8.72%","110653.87"
"2011-05-06","Equity","300059.XSHE","Long","700 shares","700 shares","38.5","26950","1120","36.9","-","0","385","0 shares","4.34%","110653.87"
"2011-05-06","Equity","002402.XSHE","Long","1900 shares","1900 shares","29.22","55518","-1159","29.83","-","0","608","0 shares","-2.04%","110653.87"
"2011-05-06","","Cash","","","","","1557.87","","","","","","","","0"
"2011-05-09","Equity","002049.XSHE","Long","1200 shares","1200 shares","22.43","26916","2424","20.41","-","0","288","0 shares","9.9%","110978.87"
"2011-05-09","Equity","300059.XSHE","Long","700 shares","700 shares","38.58","27006","1176","36.9","-","0","56","0 shares","4.55%","110978.87"
"2011-05-09","Equity","002402.XSHE","Long","1900 shares","1900 shares","29.21","55499","-1178","29.83","-","0","-19","0 shares","-2.08%","110978.87"
"2011-05-09","","Cash","","","","","1557.87","","","","","","","","0"
"2011-05-10","Equity","002049.XSHE","Long","1200 shares","1200 shares","22.46","26952","2460","20.41","-","0","36","0 shares","10.04%","111556.87"
"2011-05-10","Equity","300059.XSHE","Long","700 shares","700 shares","38.92","27244","1414","36.9","-","0","238","0 shares","5.47%","111556.87"
"2011-05-10","Equity","002402.XSHE","Long","1900 shares","1900 shares","29.37","55803","-874","29.83","-","0","304","0 shares","-1.54%","111556.87"
"2011-05-10","","Cash","","","","","1557.87","","","","","","","","0"
