,offset_00,offset_01,offset_02,offset_03,offset_04,offset_05,offset_06,offset_07,offset_08,offset_09,offset_10,offset_11,offset_12,offset_13,offset_14,offset_15,offset_16,offset_17,offset_18,offset_19,offset_20
2021-02-02,0.9972680790822193,1.0074327236239715,0.9970521924268233,0.9949443978498673,0.9926250597408679,1.000090826407581,1.0036319158969076,1.0046434921504603,0.9999511813040379,1.000508710937325,1.0053081431640896,1.000529491301361,0.9964965520481467,1.0036844691405318,1.009149121304277,1.0184636675108945,1.0120784014835178,1.0061949442927443,0.9962656766810949,1.0007918861852445,1.0005616541841709
2021-02-03,0.9953979500469605,1.005626258849894,0.9949786259253819,0.9972294670134048,0.9940135114425487,1.0004909565759907,1.0026651189004807,1.002978302859472,0.9997950694268356,1.0010706843548263,1.0051559636783312,0.9991116372863711,0.9972698530119455,1.0054714363918908,1.0101090548463265,1.0204853013498776,1.0135221504915988,1.0075590339281921,0.9974866679782721,0.9997518923877133,1.0004876443048398
2021-02-04,0.9968000930699474,1.0063970580916983,0.9953283770964856,0.9963716349438504,0.9922913239760403,0.9995198239615767,1.0029505098346445,1.0033682315761001,1.0008749011319287,1.0028386436508,1.0049583860722846,1.0000546001198969,0.9953119532094958,1.0040221957019462,1.0096984975782999,1.0195349571693535,1.012866282464831,1.0074673344579284,0.9967320928845378,1.0011427439636664,1.0027637834923127
2021-02-05,0.9966613245565137,1.0089421037909185,0.9953123947474731,0.9964790621236488,0.992667839287767,0.9991504085246199,1.0043137673482498,1.002993585946389,1.0004302570879944,1.0039866028650357,1.0052059309117327,1.0011660510680251,0.9964162638827522,1.0064972856583263,1.0098561981528238,1.0204102313972934,1.0134876747509083,1.008662252286532,0.9969089523908041,1.0002467663203576,1.0079424500625564
2021-02-06,0.9965923691121426,1.0074898005071984,0.9933517005588175,0.9970971618145962,0.9935210840806017,0.9974295187186153,1.003231549646084,1.0020509206883759,1.0003878871780858,1.0027461720709832,1.0043877274363566,0.9975819927246129,0.9928829980037507,1.0057392093449335,1.0109087731111315,1.0217378907197,1.0142405002612516,1.0082558925384157,0.9986718463016537,0.9999628245698682,1.0071805680119643
2021-02-07,1.000270937428279,1.0072016749527952,0.9932947297632796,0.9942599044186258,0.9908077242697129,0.9939117722358082,1.0006076295012152,1.000819351139656,0.9988938195915924,1.0019534354214712,1.0026203932433415,0.9969942303374467,0.9933429792660653,1.006171391878994,1.0096516475034243,1.01896170072345,1.012227535532412,1.0080661030861389,0.9977632122325383,1.0020011864267537,1.0097330905799802
2021-02-08,1.0013977962699059,1.0093445773790217,0.9938761326451527,0.9949936042893893,0.9923180939170295,0.9962287864505373,1.0028830049772401,1.0022545341998579,1.001740429570149,1.004034936178506,1.0056875230668028,0.9990474549157211,0.9946825163048449,1.006640504413215,1.009993647705083,1.0199312319977532,1.0126229713892148,1.011865931083921,1.0000756936246935,1.0007422581681817,1.0099201711010297
2021-02-09,1.0043175196493217,1.008774596429193,0.995721400460207,0.9971446670603047,0.9921035557561639,0.9956424868380528,1.0095470322903373,1.0087427484323543,1.0065206979768841,1.003024631807189,1.0074153193685265,0.9969131392019934,0.9936711327524038,1.0037857364603215,1.0059034382200718,1.0217680867282164,1.0106729846456666,1.011900963691417,1.0027600671202384,1.0010752293416967,1.0082405836779929
2021-02-10,1.0038670935448772,1.0102357895439098,0.9938527708302985,0.9960375475940583,0.9932307308827326,0.9952042489221256,1.0102538416099767,1.0085690884490663,1.0082485659603806,1.0049110123394644,1.001987745944616,0.9969000361261128,0.9951729151137179,1.0051625193973424,1.006842258834193,1.0205434116633263,1.0110740749980338,1.0129298301244822,1.0045220650120958,1.001533335869022,1.0116453610159826
2021-02-11,1.0051819512088505,1.0042293275733405,0.9904471223479632,0.9949051969071746,0.9898586879328923,0.9930759955184125,1.0065389504364788,1.0068666637455908,1.0077540927391675,1.0025273469990288,1.0023660283557203,0.9999677380460468,0.9965974051772553,1.004562257510741,1.0063064700784006,1.0178489786583442,1.007672683078004,1.009146497992892,1.0049423511338325,0.9987453595701566,1.008927543359917
2021-02-12,1.0039911123493361,1.0032780890249005,0.9874659625937071,0.99020885618815,0.9835585254937513,0.9883007779724194,1.0036512465158893,1.002278686747273,1.0076841912058232,0.9999964972823074,1.0035884576694651,0.9955927418538107,0.996698455289146,1.0024106319068022,1.0033743163506343,1.0188328628171335,1.0113440522212378,1.0074914696458679,1.004892493801693,1.0001749903540056,1.0098618307184086
2021-02-13,1.0039972049853094,1.0012990503628212,0.9874622298880121,0.9899525043094966,0.9843256439622529,0.9874826733750564,1.0037521967193768,1.0035133664876956,1.0085065942231468,0.9997333404951961,1.0048197746005483,0.9957718068097016,0.9952608748101254,1.006960376314749,1.0068131743048163,1.0205087156005763,1.0118237026712793,1.0090488090235172,1.005946435092429,1.001520860480713,1.0106881251899955
2021-02-14,1.0043365371272202,1.0005193940957455,0.9875720058182132,0.9889403929092585,0.9836275652621435,0.9866443048365292,1.0014452541782966,1.0002243158445678,1.00411116349237,0.9966108159620691,1.0030588124974484,0.9948958794847055,0.9948592364762344,1.0063909149241204,1.0053488144196931,1.0127559682298377,1.0063779114183573,1.0039400379372299,1.000588414186988,0.9985997951434062,1.0098595545778948
2021-02-15,1.0084413886664036,1.001413576122554,0.9911710298198876,0.9881440988424703,0.9823644756433062,0.9877396468079839,1.002125244319419,1.0018874047111848,1.0044250512294828,0.9995408252179065,1.0049066395428206,0.9952479494030539,0.9932695000121688,1.004624972446499,1.0045213076249975,1.01533430787027,1.0093756420786326,1.0073292028313752,1.0023597905477832,1.0025317333502473,1.0120407193286716
2021-02-16,1.0079402421770172,1.000959314375607,0.9889141987450529,0.9872349316002342,0.9801450078952737,0.987018274158265,0.9994745339987167,0.9989792891560162,1.0052890708554736,0.9980095706919185,1.0052083873922935,0.9955955313735312,0.9920381207008412,1.0054481321411495,1.0053748780777512,1.0168827602280122,1.0081115331434114,1.0062942911989492,1.0014682832647481,0.9994181969683524,1.010790949750117
2021-02-17,1.005716105628524,1.002471621656108,0.9893410262972202,0.9870265673373033,0.9825495395109068,0.9871400663614996,1.000708597839939,0.9999640029967222,1.0055820133282545,0.9987510723193704,1.0021501893953497,0.9942120874850527,0.9911273649820066,1.0038834656229692,1.0038668621055478,1.0150559924833764,1.0072542047342157,1.0053155963957172,0.9999783085546088,0.9981445756065643,1.01002290433546
2021-02-18,1.0057917730442463,1.0019536755971605,0.9886618076133031,0.9861917273532381,0.9816359243095895,0.9849064784464654,0.998483860207871,0.9976823113720262,1.0055764043631812,0.9969744397004919,1.0009660218072367,0.9953246934193024,0.9922443834999843,1.0061501223962697,1.0059766385214517,1.0155306995375688,1.0070442975014058,1.004966459913057,0.997890402689585,0.9971596276489637,1.009151971666086
2021-02-19,1.0053009807173272,1.0005536045789412,0.9874131044902639,0.9841166300711567,0.9798109244968545,0.9834538372762994,0.9954550941245377,0.995403482007896,1.0066926162923786,0.9970817681594715,1.0039920233112491,0.9957451411536056,0.9905718532986391,1.0064022749504933,1.0052300914570715,1.0157146394008019,1.0088346005762316,1.008908244305456,1.0017378135442556,0.995982251125844,1.0081378488169297
2021-02-20,1.0040582450698354,1.0049838288884285,0.9895412663247637,0.9876110122860178,0.9806546859914623,0.9847239513229394,0.9965539205366586,0.9979462030298067,1.0074086396367425,0.9985783545783894,1.006113607756334,0.9992371255756626,0.9943015741172095,1.0041864265998393,1.002854063743375,1.0137402085136864,1.0097208745636062,1.0095575779170465,1.0007559535001247,0.9945669463014125,1.005559860044541
2021-02-21,1.0043244515073917,1.0062013389037285,0.9901753498009248,0.989011021334211,0.9829234523854451,0.9864816634663628,0.9957726867777216,0.9981073739027014,1.0063431135114598,0.9999978806432661,1.005275615115799,0.9984436024964574,0.9927237009800586,1.0027943382461146,1.0026111745510087,1.0138665383435184,1.0061422112323541,1.007230083625268,0.9981963870672652,0.9941085342269469,1.0071760565619965
2021-02-22,1.0059864757787655,1.0061441996885716,0.9899629442703046,0.9876921637354908,0.9815321237738511,0.985529414995252,0.9928379601768423,0.9982120164705106,1.007091934154474,1.0013462533664355,1.0066391535753565,0.9986209961536282,0.9916029144057978,1.0011862375608063,0.9981384707216376,1.0147095231475984,1.0079282344846832,1.0088332083387759,1.0002132616105552,0.9944560182918225,1.0081697581855695
2021-02-23,1.0078618863658515,1.0065832299511575,0.9898366727431435,0.9910031314655134,0.9814223540324547,0.9839056107758762,0.9934369267742235,1.0021600163415876,1.0089280353745005,1.003213274048109,1.0058974799984755,0.9986158065943725,0.990110539709851,1.0014886458428935,0.9958291296120895,1.0147997499859842,1.0076274559538199,1.0080951128129896,0.998962811005417,0.993552747752372,1.0085246849755036
2021-02-24,1.0062116698800416,1.0064022286496328,0.9923138362430521,0.9957925806136924,0.9829623492221352,0.984776589819667,0.9928362916221191,1.006636957856244,1.0069075786252115,1.0042222643906162,1.003205518238522,0.9986076741398816,0.9901543205032124,1.0001771270744384,0.9951433531498174,1.0156395385685166,1.0055660704153844,1.0055819830811934,0.9949977915588735,0.991622453098084,1.0073334989112248
2021-02-25,1.0050018834483463,1.0100976672707334,0.9956469298832675,1.0017826861655839,0.9826352747175682,0.9859480274709724,0.9923093995990784,1.0057350168766208,1.008192870982607,1.0051729656840172,1.0053835071578003,1.000401266436638,0.9916858346291982,1.0017254242003772,0.9946393287907382,1.01611613972176,1.0062698459001513,1.007502318234424,0.9944103475134016,0.9913401659379694,1.0081211983223874
2021-02-26,1.0056416742580958,1.012240657742971,0.9965899813144413,1.0028366150852168,0.984979404357624,0.9851081577397343,0.9916037858231244,1.0044813406925563,1.0093164475627456,1.0066998768348339,1.0074847703737997,1.000798472318141,0.9924907299522825,1.0035936963695071,0.9958125382714141,1.0181053695433546,1.008641068244162,1.0100318503614074,0.9963246908409604,0.992050868555931,1.0095435709807112
2021-02-27,1.003864074817587,1.0119269865142506,0.9974439599414199,1.00217455768829,0.9861566337195109,0.9864295384184846,0.991243022581954,1.0043579116035928,1.010343543484525,1.007959600212494,1.0088932726397992,0.9999240316718387,0.9937680032623907,1.004749650381062,0.9985805236677049,1.0203600697766713,1.009870094703752,1.0101798154079107,0.9964514584045537,0.9931752173290447,1.0096385081443637
2021-02-28,1.003944795538475,1.0117956890536828,0.9968556471278345,1.001246420532564,0.9864586945673083,0.9872842674632197,0.9907520101022822,1.003920760235426,1.0091481813608227,1.0083788590003162,1.0083872331386277,0.999263374170642,0.9927234592627591,1.0038071773123094,0.9985682547765653,1.020110648750608,1.0100101929446428,1.0111616636914613,0.9978709749688804,0.9947786526494589,1.009502965530576
2021-03-01,1.0018131111393487,1.0125753970512557,0.9993809461104697,1.0027728387009265,0.9878866515134939,0.9887385999973745,0.9912751380627847,1.0031699629316542,1.0095880422372379,1.0101592186478898,1.0095378065473126,1.0003984681356661,0.9952540451034093,1.005548679995076,1.0005444780186203,1.0211655220470477,1.0112453767148115,1.0115109103225446,0.9957224908855664,0.9940799585610146,1.0085047999613725
2021-03-02,1.001310869798977,1.0118225203927032,0.9979531718755328,1.0022827613865344,0.9870241910623931,0.9872425813863698,0.9913525287710704,1.0045933407198855,1.007640481628066,1.009832051853538,1.0075339297902792,0.9988342504612364,0.9940029546186991,1.0040082806451105,0.9981383540366279,1.0212535010759087,1.0101625740020534,1.0094925716258565,0.9940032711525774,0.9942688755325755,1.008816289196801
2021-03-03,1.0000341290149062,1.0133312399352736,0.9970128527334838,1.002792606674403,0.9893940331069365,0.988500858770877,0.9927229146955554,1.0041767958606251,1.0103193507639578,1.0094763299152252,1.0100984231804235,0.9980323243039759,0.9921459047505918,1.0045536101414647,0.9993579120219376,1.0222705864591233,1.0125237673869523,1.0098210191450228,0.9944173631502005,0.9942788100059454,1.0079427705442936
2021-03-04,1.0015054020903182,1.016533042205795,0.99765302115574,1.001163848784025,0.9923851452399927,0.9901726918688214,0.9945771883140254,1.004684855151745,1.0126802742492893,1.006972183707407,1.0077438437923385,0.994353512167775,0.9890530029916235,1.002502858805293,0.9987224244931466,1.0235967232911745,1.0134422364540705,1.011053300394544,0.999228165003793,0.996192463511807,1.0118684837405436
2021-03-05,1.004099190534488,1.0224472625007919,1.0012505805836371,1.0020004107373535,0.9976878326962646,0.9934698309696498,0.9972520617276956,1.005753006045621,1.0184459780787525,1.0074959761402154,1.0085629623983552,0.9968974009140972,0.9888389330594883,1.0029330635461309,1.0006963366134363,1.026197064851632,1.0152282442045233,1.0124680737786125,1.0038013714577885,0.9976783537361248,1.017106714389476
2021-03-06,1.0027022951624904,1.0205218279522574,1.0011214834234643,1.0030726845321662,0.9952440000319075,0.9916313912179779,0.9954451632088502,1.005578629208561,1.0164326006246958,1.00690751355316,1.0088542596258903,0.9955802149392566,0.986600888517063,1.003067557194059,1.0005446345482787,1.0267110865256646,1.0159370840448343,1.0121420953389286,1.0010867422026777,0.99601464536104,1.0133993620803323
2021-03-07,1.001726050179533,1.019703895180669,1.001368800788365,1.002658450093094,0.9931322983550853,0.9891674068010864,0.9963717660384507,1.0062380039473715,1.016927914576502,1.0066692078032682,1.0092433223561175,0.9966165131980987,0.9846348223351976,1.0024171452970696,1.0004773551964457,1.02614370973728,1.0137311335371968,1.0124159946253748,1.0007428099118567,0.9958268075487405,1.0137787411455945
2021-03-08,1.0026054953809016,1.0197097699301454,1.0020599819434783,1.002764361751476,0.9949530916635568,0.9896722747405665,0.9966294801220162,1.0053672438806918,1.017112190667391,1.006418098104021,1.0087587653143408,0.9967724524244098,0.9838009727487951,1.00374295637953,1.0001990735669444,1.025869921670161,1.01382162123849,1.0130357374309717,1.002738635510797,0.9957584075363519,1.0160795369534945
2021-03-09,1.0039772408884693,1.0268940676913438,1.006551576520215,1.005013397090399,1.0030412805803142,0.9928898856385342,1.0030148755478838,1.005572092858173,1.024523880305668,1.0061775361453082,1.0078424479402754,1.0009088472720602,0.9901077566124603,1.0105676384386655,1.006015381863581,1.0338183201910187,1.0175642434250887,1.0168668568619794,1.0083483909177653,0.9978242987114957,1.0229097885023706
2021-03-10,1.0058834159652321,1.030112989741762,1.009925174311544,1.0100434947141557,1.0049904477005438,0.9945084467795279,1.002623048997018,1.0053719002616945,1.0237355360178144,1.0076350557629983,1.0082237831159833,0.9988123097078608,0.9877745244164151,1.0058652513067334,1.0028625515843947,1.0312849450659534,1.014852056704487,1.019295152972975,1.0064557649501196,0.9993294231934315,1.0177046377897798
2021-03-11,1.0079173925498495,1.0316311193272256,1.0108590638240358,1.0083319760714,1.0068507024491755,0.9966552300644653,1.003958620305022,1.0067916613570698,1.0297006555590213,1.0114547645061358,1.0122746449791182,1.0043264480413394,0.9915901223899899,1.0083580831543157,1.0050001147596708,1.036692649274927,1.0167545888892513,1.0234847993475324,1.0085906301321566,1.002003497474581,1.0188762974264889
2021-03-12,1.0077496301275082,1.0381750435748636,1.0195283746454329,1.0129703990449594,1.014818033131997,1.002087778264696,1.0070178704485417,1.0067665524003513,1.03311833515341,1.009481745819936,1.0101787281017933,1.0052761778488692,0.9940493797442878,1.0109455351405043,1.0079214872785422,1.0403795022167475,1.0198037200700718,1.0276748076046982,1.016586990878217,1.003641238347756,1.0150470668933131
2021-03-13,1.0068840483878587,1.0494974586784984,1.0250745924101017,1.0206452337938983,1.0262231743258772,1.0104431552944748,1.0151113364574997,1.012000709972541,1.0467041127289063,1.0110761821396095,1.010273896931651,1.0055830594421917,0.9972521663763666,1.0135173937713973,1.0137643028554533,1.0431632464328817,1.0216200259751271,1.030688560967438,1.020061238270362,1.0024838651631762,1.0206172272659313
2021-03-14,1.0078745960552538,1.0450077478695519,1.022777767557051,1.0176083853257776,1.020777620320474,1.0042618018851839,1.0109600767748717,1.0094753022640663,1.0413545729314073,1.0116489867862006,1.0106889252140427,1.005842152241247,0.9956473459343167,1.0108343876829735,1.009920098374308,1.0411731926994898,1.0212901315217136,1.0286316294734774,1.0174317078170585,1.0020478372903054,1.0201167304074974
2021-03-15,1.0093560361151024,1.046085020830188,1.022074385965162,1.015979253552438,1.0198590044789664,1.0038984160061424,1.0105869070612905,1.011002672471828,1.0408528236593062,1.0099959316574016,1.0093168538596218,1.0067592311126783,0.9926072325839177,1.0114789405416529,1.013779071198553,1.0423025038842573,1.0206981495765508,1.0284418030449702,1.015132144801092,1.000902212007498,1.020015236613605
2021-03-16,1.0094526278591087,1.0461382145948581,1.0226140256330185,1.0157842094673721,1.0192019633793354,1.0040322756746811,1.0096130786370021,1.010590854695434,1.041637397837387,1.0094078018355188,1.0101355275167563,1.004587296403005,0.994070119032806,1.0113903076617106,1.0108558181582465,1.0419989592567451,1.0213396379536037,1.0290709257558575,1.016176684382864,1.0040337024280601,1.0214861139946927
2021-03-17,1.009211029168778,1.0459448775253897,1.0224084061334011,1.0147351787638255,1.01514440751588,1.0004077866921808,1.0063357581474055,1.0099780844786643,1.0395638071127484,1.0080175128499174,1.0091079250856752,1.0036647021404994,0.9927641286448823,1.0082382943563015,1.0087622932878715,1.0400164196176043,1.0206157365375699,1.028746440212719,1.0119700422852984,1.0030265859813616,1.0205477224953148
2021-03-18,1.0105710848857672,1.047418425154403,1.0207296789878402,1.0154239691267228,1.0160576442614884,1.0013954752732004,1.0068149786548672,1.0082031860793148,1.040056766692154,1.008651360003625,1.0087768390722271,1.003691349595302,0.9940206993973683,1.0081365904262523,1.0081120960500105,1.0403359878100957,1.0184742858182283,1.0265774870642688,1.0119566330946053,1.0049256836164966,1.0223341005363993
2021-03-19,1.0100389075999272,1.046842421361799,1.0209997276275657,1.015113514937283,1.0173418325020944,1.000216951569305,1.0067050559657564,1.0079575266743934,1.040735096744795,1.0083826471179411,1.0082418006713574,1.0032125299131105,0.9942651432439089,1.008671715073261,1.0095779520551809,1.0421988816896173,1.0208413844665027,1.0279622474496695,1.013301072151566,1.004399010638053,1.0220152673188312
2021-03-20,1.0108809590003074,1.047456732908263,1.0206069714849704,1.0159426634023865,1.0192653063621573,1.000804137754461,1.0058274454966025,1.0088805897796902,1.042628365210589,1.0100289727410285,1.0098888943588602,1.0045743650995933,0.9921568580992786,1.0084741157496198,1.009421836335884,1.0411597886021489,1.0205818652384153,1.0278405172133191,1.0116158399043516,1.0056976448812405,1.022925349316854
2021-03-21,1.0092250673611631,1.046153831864878,1.0204892476959666,1.0143824281459446,1.0176445526656528,0.9994851847186936,1.0044356021800545,1.008767115662938,1.0413253529878177,1.0100643481965226,1.0090561549656276,1.0029766934359599,0.9912713453739692,1.0076450795331064,1.0077939791899553,1.041084645024168,1.0196152734501098,1.0266868930621589,1.0106509194643165,1.0042502276557204,1.0215245417032373
2021-03-22,1.010515220502986,1.0476709602394187,1.0193993909014392,1.01612846771669,1.0188782649973833,1.0001230855333845,1.0059719947086576,1.0108802832877186,1.043355322191463,1.0111859571970654,1.0103196458914265,1.0047218295362543,0.9906595295738299,1.0085175737746128,1.0082708687968616,1.043669802019267,1.020143289706875,1.0277991244163445,1.0102579433084893,1.006441109578537,1.0236361641906184
2021-03-23,1.0089827025513283,1.0469834364039265,1.0198756088565466,1.015652190932145,1.0185345404992632,1.000351866127866,1.0067851854760501,1.0111090437454502,1.0430450634536772,1.0109611412028012,1.010200287289157,1.004095619065574,0.989959978167055,1.0088677324822648,1.0081863178917574,1.04399430058883,1.0215831565096385,1.0279594823946798,1.0101978871360497,1.0059625605161533,1.023127427514907
2021-03-24,1.009189930103918,1.0478345021178188,1.0201132849963341,1.0169498492804405,1.0173449349720791,0.9996690285076139,1.0134355797598444,1.0099225199333723,1.0432580498133057,1.0122509992741486,1.0090980790446693,1.0027480591502786,0.9907178638697487,1.0091769571208093,1.0079263610993674,1.0468494115383948,1.0134612590269003,1.0285584708326077,1.011396938865507,1.0070762231542894,1.0247539956167386
2021-03-25,1.009189912909215,1.0472123752833105,1.0198223175216856,1.0167351697162064,1.0175906938532977,1.000250138887172,1.0120975642625525,1.0091570652160777,1.0433716758049565,1.0112893462876875,1.0074641597026892,1.0021603133465244,0.9921116629643069,1.0099254351032003,1.0086293465632168,1.04728253505111,1.0158390837918625,1.029877410564677,1.0127167462667663,1.0066480722857443,1.0242006067297
2021-03-26,1.0099240077264466,1.047655491689488,1.0191732785998409,1.016961175265313,1.0171408506457729,0.999245376013839,1.0115320537462442,1.0087842788097456,1.043251532743753,1.0107668646872592,1.00734906960393,1.0019710779793407,0.992075914037334,1.010041947922806,1.0085845485019178,1.0485652487034787,1.01524859111783,1.029491340270803,1.0111619453110952,1.006953399856079,1.0244181702056827
2021-03-27,1.0116611148253367,1.0494720672057414,1.0210843232591358,1.0190475929730216,1.0183112339101905,0.9996875606382573,1.0122779568511675,1.009571687463536,1.0422177778396955,1.0114613982684004,1.0079127671847534,1.0016431831540031,0.9925543137203278,1.011211075959514,1.0099981754995657,1.0486501919175786,1.0170909938798927,1.0306364444882778,1.0128726024131014,1.0090551637809595,1.026564977842335
2021-03-28,1.0162915437428512,1.053771185235218,1.0215507002110698,1.0238900369162338,1.020930843695077,1.0007064252551825,1.0239486708369756,1.0122285513960185,1.0435685064361333,1.0145771120705627,1.0075790342902302,0.998848422160581,0.9897845698598474,1.0109072892802144,1.0116267718453351,1.0464033585378882,1.0101403507391495,1.030141543101369,1.012236684656723,1.0130994637564923,1.0309799695913155
2021-03-29,1.0161121349084057,1.053697198491465,1.0236333287390769,1.0233816429229934,1.023872583442337,1.0019963205655291,1.0219665089548422,1.0116485107152942,1.042618875791872,1.0147274950384295,1.0089598961461679,0.9999046466289558,0.990253518174248,1.0112253775287423,1.0106691817902553,1.0491249288277917,1.0133681431262918,1.0319759957153103,1.0158327869916484,1.0114281740955375,1.0301395665376234
2021-03-30,1.014840696031724,1.052009540352763,1.0230894785115974,1.0228932484967186,1.023819799769353,1.002146450697634,1.0222252021700764,1.0122130213014986,1.0435446316948422,1.0142302000659718,1.0088619337001379,0.9996244450645947,0.9900776771272065,1.0109151915874264,1.0110423427186308,1.048723623500984,1.0158515038674838,1.0330847477919183,1.0177909417166067,1.010486862546891,1.0296228601061128
2021-03-31,1.0155364378143292,1.0528111590012539,1.0250269320582739,1.024448858650375,1.0247039152054567,1.002980802768248,1.0235159429365364,1.0107691571452944,1.0401348661014567,1.0130051958089976,1.007410292582676,0.9978932911137195,0.9888425280725386,1.008550554148255,1.0105883886249416,1.0491698783375778,1.0159304308823165,1.03307098086952,1.0169821178206637,1.0124141873541002,1.0313775441659612
2021-04-01,1.0139901738556865,1.0514051227108632,1.0252697596275904,1.0216812792611192,1.0257004892037258,1.0036832094744548,1.0249835653254074,1.0129968904404145,1.042754139379056,1.0139520208957191,1.0093990583507135,0.996696470211145,0.9894816271381375,1.0083432300494337,1.0114999543520238,1.0484032497709472,1.0151369206465786,1.0320046538546026,1.0161480951972883,1.0118729331432323,1.030189091995247
2021-04-02,1.0159389452956913,1.053087519319387,1.0217588679129568,1.0227577744723473,1.0253443046784465,1.002031422226264,1.0264236592578537,1.0150500250887504,1.0459650471846387,1.015935401758304,1.0127775625095872,0.9966013202014254,0.9895031053701457,1.010148032429222,1.0133812345076756,1.0495180486760065,1.0146827040992221,1.0323743429668482,1.0153077751949793,1.0139213262507216,1.031393650832653
2021-04-03,1.0152146411872374,1.0521936655505901,1.0225538857327112,1.0219059464410614,1.0240500657203222,1.0029255940379127,1.023985528818821,1.0145808257878104,1.0476524395755333,1.0155987692270962,1.013997296714902,0.998717706515202,0.9931738110827988,1.0107397457508436,1.0135692889862364,1.0482393991408891,1.0133735576993326,1.0314054111956,1.0147623034390094,1.0133698280533208,1.0302005438597313
2021-04-04,1.0164925350778145,1.0534298042940864,1.022320296224446,1.022808289785143,1.025762552193158,1.0036611126303707,1.0276678663534837,1.0171464935267551,1.0494277617898415,1.0166050530500392,1.0170592682746098,0.9980480063883103,0.9918604328728586,1.0110931036022488,1.0157064514521723,1.0494982190640592,1.0132039018865984,1.0302288150130186,1.013950805178466,1.0145859340275947,1.0330626602680042
2021-04-05,1.016704824912313,1.0530883469132415,1.021253895937244,1.0218165450676424,1.026212740457777,1.0041088167985621,1.0264758677342356,1.0157746725681003,1.0487476304098804,1.0155421830880786,1.016470432990316,0.9977322209036382,0.9917729303347483,1.0110605026988255,1.015784424457264,1.0491006706896797,1.013659826825798,1.031793005533901,1.0152862409583858,1.0173343569396314,1.033304594916007
2021-04-06,1.0167264840780619,1.050887179540416,1.0278151465532452,1.0261585827218096,1.0299337348835045,1.0092679003795844,1.0249186404606907,1.0148078210645064,1.0481573589907127,1.0153291472695976,1.0156185187372782,0.9978210856006061,0.9912667825016989,1.0111465248311233,1.0148427787444103,1.0470720230534056,1.0131938917764554,1.0360472352550445,1.0182418217494826,1.018996084588759,1.0351895394172694
2021-04-07,1.019132242396328,1.0543109728913416,1.0316793473833337,1.0272885419250881,1.0292981848772644,1.0056850039201657,1.0254723155552357,1.0171169561203162,1.0495090050750806,1.0162406969765194,1.0179009530859167,0.9972901941740623,0.990977014530865,1.013900209051832,1.0186454897442583,1.0496987942026494,1.013147436677997,1.033118039857223,1.0146366713554391,1.0180329841548545,1.0370495248711529
2021-04-08,1.0200390218145736,1.0561432912036144,1.0308061384954352,1.0273475439306006,1.0316859747925928,1.0067103400161956,1.026375583885216,1.0185887223611072,1.0493916819900413,1.0164599933787113,1.0191981650043789,0.9965995547778279,0.9909466315191471,1.0127954063152989,1.0178261915552758,1.0491097892829429,1.0144999728958135,1.03483410747428,1.0171077222979708,1.0183989872574892,1.0380898715469837
2021-04-09,1.0189399622794184,1.0546268264758407,1.032075798391115,1.0272045916314911,1.0311663145906722,1.0073908986216975,1.0265385653023407,1.0181816424310421,1.0482726457380367,1.0160240807286582,1.018069887647265,0.9969032559613991,0.9911626108289261,1.013533160528994,1.0175026880372344,1.049411930140445,1.0152140686200244,1.03410367137752,1.0173296563630005,1.0171142148583046,1.0368103867351874
2021-04-10,1.0195949972325777,1.0527163609135322,1.0322643696194396,1.0269327785987132,1.0318795408797037,1.006240429257104,1.0251404325756226,1.0183933027127172,1.0470318723855716,1.0134130988762053,1.0166552546459253,0.9981156532296613,0.9924043892102329,1.0130999924947213,1.0177838305162652,1.04988446966364,1.0156996323862755,1.0350477847828436,1.0191098734611346,1.0181057242727953,1.0363785194260897
2021-04-11,1.0192919171428105,1.052140328863393,1.0309949312315498,1.027296837926053,1.0331753050782932,1.0073784131011756,1.0249093007743457,1.018847866900031,1.0480558288941253,1.0159072531501816,1.0181132506941337,0.9990318059905658,0.9920950679514576,1.0147112139711492,1.0161653653952185,1.0490104857327722,1.013049382343802,1.0324384844592507,1.0173931448989046,1.016382256973035,1.0355425569362746
2021-04-12,1.0188608742614262,1.0519159365993318,1.031035599571547,1.0272370825600698,1.0330275926522363,1.0074855836868024,1.0248354544570453,1.0171067783911312,1.0484212888346143,1.0159303326749791,1.0161108233357496,0.9982439436538598,0.991030751208422,1.0143378822058147,1.015817456321843,1.0490138882238724,1.0124592498579774,1.033212575396188,1.0182402578981915,1.0166369770365211,1.0372146596731782
2021-04-13,1.018189256304826,1.050673921340381,1.0301890739763733,1.027198831057829,1.032595566422863,1.0060554870255518,1.023707678136406,1.018248603000426,1.0474050025722224,1.0143165245436572,1.0150483844400198,0.9970699820735183,0.9917020292742802,1.013797883010624,1.0145560535937923,1.0478883735724491,1.0128895749137203,1.0334906558933883,1.01820987484503,1.017369142546579,1.0360101907459693
2021-04-14,1.0179039408697892,1.0495758421077614,1.03128127240513,1.028402162552013,1.0354337168700285,1.0075998343700836,1.0248209195915374,1.0192778086647025,1.0481857988139778,1.0142661920810445,1.0155459976604055,0.9973868971934436,0.9936605380168688,1.013476753303919,1.0155990908377903,1.0463862206035475,1.0130802267829164,1.0329108888616538,1.018372716252991,1.0175745671801337,1.0350473053279805
