trade_date,stock_code,target_weight
2020-02-17,sz000507,0.1
2020-02-17,sz002592,0.1
2020-02-17,sz002700,0.1
2020-02-17,sh603101,0.1
2020-02-24,sz002016,0.1
2020-02-24,sh601101,0.1
2020-02-24,sh600250,0.1
2020-02-24,sh601127,0.1
2020-02-24,sh600638,0.1
2020-02-24,sz000507,0.1
2020-02-24,sz002592,0.1
2020-02-24,sz002700,0.1
2020-02-24,sh603101,0.1
2020-02-24,sz002830,0.1
2020-03-02,sh600638,0.1
2020-03-02,sh600681,0.1
2020-03-02,sh600793,0.1
2020-03-02,sz000507,0.1
2020-03-02,sz000593,0.1
2020-03-02,sh601101,0.1
2020-03-02,sz002830,0.1
2020-03-02,sz002592,0.1
2020-03-02,sz002700,0.1
2020-03-02,sh600250,0.1
2020-03-09,sz000593,0.1
2020-03-09,sh600638,0.1
2020-03-09,sh600759,0.1
2020-03-09,sz002264,0.1
2020-03-09,sz000963,0.1
2020-03-09,sh600338,0.1
2020-03-09,sz000852,0.1
2020-03-09,sz002592,0.1
2020-03-09,sh600241,0.1
2020-03-09,sz002686,0.1
2020-03-16,sh603085,0.1
2020-03-16,sh600176,0.1
2020-03-16,sz000963,0.1
2020-03-16,sh600241,0.1
2020-03-16,sh600392,0.1
2020-03-16,sz002264,0.1
2020-03-16,sh600338,0.1
2020-03-16,sz300389,0.1
2020-03-16,sz002592,0.1
2020-03-16,sz000852,0.1
2020-03-23,sz300389,0.1
2020-03-23,sh600392,0.1
2020-03-23,sh600176,0.1
2020-03-23,sz002027,0.1
2020-03-23,sz000550,0.1
2020-03-23,sz000423,0.1
2020-03-23,sh603808,0.1
2020-03-23,sz300747,0.1
2020-03-23,sz002592,0.1
2020-03-23,sh600338,0.1
2020-03-30,sh603816,0.1
2020-03-30,sh600673,0.1
2020-03-30,sz000766,0.1
2020-03-30,sz300747,0.1
2020-03-30,sz000963,0.1
2020-03-30,sz002027,0.1
2020-03-30,sh600338,0.1
2020-03-30,sz002831,0.1
2020-03-30,sz000423,0.1
2020-03-30,sh603337,0.1
2020-04-07,sh603885,0.1
2020-04-07,sz002038,0.1
2020-04-07,sz002831,0.1
2020-04-07,sz000423,0.1
2020-04-07,sh600961,0.1
2020-04-07,sz002027,0.1
2020-04-07,sh603337,0.1
2020-04-07,sz300747,0.1
2020-04-07,sh600338,0.1
2020-04-07,sz000766,0.1
2020-04-14,sh603993,0.1
2020-04-14,sh600661,0.1
2020-04-14,sz002027,0.1
2020-04-14,sz002376,0.1
2020-04-14,sz300121,0.1
2020-04-14,sz300747,0.1
2020-04-14,sh600507,0.1
2020-04-14,sh600884,0.1
2020-04-14,sh600338,0.1
2020-04-14,sh603337,0.1
2020-04-21,sh600661,0.1
2020-04-21,sz002823,0.1
2020-04-21,sh603006,0.1
2020-04-21,sh600884,0.1
2020-04-21,sz300121,0.1
2020-04-21,sh603266,0.1
2020-04-21,sz002625,0.1
2020-04-21,sh600507,0.1
2020-04-21,sh600338,0.1
2020-04-21,sh603337,0.1
2020-04-28,sz300337,0.1
2020-04-28,sz002670,0.1
2020-04-28,sh600661,0.1
2020-04-28,sh600707,0.1
2020-04-28,sz300288,0.1
2020-04-28,sz300501,0.1
2020-04-28,sz300055,0.1
2020-04-28,sh600338,0.1
2020-04-28,sh600507,0.1
2020-04-28,sz300176,0.1
2020-05-08,sh603006,0.1
2020-05-08,sz000990,0.1
2020-05-08,sz000811,0.1
2020-05-08,sz002346,0.1
2020-05-08,sz300296,0.1
2020-05-08,sh603260,0.1
2020-05-08,sz300272,0.1
2020-05-08,sz300176,0.1
2020-05-08,sz002098,0.1
2020-05-08,sh600507,0.1
2020-05-15,sz300153,0.1
2020-05-15,sh601599,0.1
2020-05-15,sh603969,0.1
2020-05-15,sh603025,0.1
2020-05-15,sz300272,0.1
2020-05-15,sz002098,0.1
2020-05-15,sh600507,0.1
2020-05-15,sh600722,0.1
2020-05-15,sh600903,0.1
2020-05-15,sz000990,0.1
2020-05-22,sh600507,0.1
2020-05-22,sh600722,0.1
2020-05-22,sz002350,0.1
2020-05-22,sz300153,0.1
2020-05-22,sz002278,0.1
2020-05-22,sh603300,0.1
2020-05-22,sh603165,0.1
2020-05-22,sz002098,0.1
2020-05-22,sz002358,0.1
2020-05-22,sz002090,0.1
2020-05-29,sz000830,0.1
2020-05-29,sh603300,0.1
2020-05-29,sh600965,0.1
2020-05-29,sh603165,0.1
2020-05-29,sh600409,0.1
2020-05-29,sh603228,0.1
2020-05-29,sz000922,0.1
2020-05-29,sh603089,0.1
2020-05-29,sz300622,0.1
2020-05-29,sh600507,0.1
2020-06-05,sh603165,0.1
