candle_begin_time,pearson_ic,spearman_ic,n_obs,n_in_scope,n_tradable,coverage_ratio
2023-11-29,0.1216771827143951,0.2511152073732718,125.0,125.0,229,0.5458515283842795
2023-11-30,0.08030915587817017,0.17674939070116236,127.0,127.0,231,0.5497835497835498
2023-12-01,0.11087709863960199,0.22469652230971127,127.0,127.0,231,0.5497835497835498
2023-12-02,0.17898080203305583,0.2903016029246344,127.0,127.0,231,0.5497835497835498
2023-12-03,-0.10701369942749146,-0.03994000749906262,126.0,126.0,231,0.5454545454545454
2023-12-04,-0.052107520216345925,-0.03177502812148482,126.0,126.0,232,0.5431034482758621
2023-12-05,0.02007515586718314,0.10514505999250093,127.0,127.0,234,0.5427350427350427
2023-12-06,0.0016239160006497686,0.08742103094671305,128.0,128.0,235,0.5446808510638298
2023-12-07,0.15123165744714995,0.25936940966010735,129.0,129.0,235,0.548936170212766
2023-12-08,0.1304575894262793,0.23558251341681577,129.0,129.0,235,0.548936170212766
2023-12-09,0.10318802849836979,0.15196220930232562,129.0,129.0,235,0.548936170212766
2023-12-10,0.09431953858183187,0.1679114490161002,129.0,129.0,235,0.548936170212766
2023-12-11,0.022996193862081925,0.11409883720930233,129.0,129.0,235,0.548936170212766
2023-12-12,0.012164354620225614,0.11355098389982113,129.0,129.0,235,0.548936170212766
2023-12-13,0.13061227280807564,0.10348278175313061,129.0,129.0,235,0.548936170212766
2023-12-14,0.1580848001690878,0.08828823792486584,129.0,129.0,235,0.548936170212766
2023-12-15,-0.001985342551973475,-0.08549865831842578,129.0,129.0,235,0.548936170212766
2023-12-16,0.09361324851674238,0.07800760286225404,129.0,129.0,236,0.5466101694915254
2023-12-17,-0.012203144566061053,0.014165921288014314,129.0,129.0,236,0.5466101694915254
2023-12-18,-0.05737869258709615,-0.00417598389982111,129.0,129.0,236,0.5466101694915254
2023-12-19,0.001287479738039464,-0.05536672629695886,129.0,129.0,236,0.5466101694915254
2023-12-20,-0.008836192833098116,-0.0764587799915334,130.0,130.0,237,0.5485232067510548
2023-12-21,-0.014939249766823034,0.05298174220595665,130.0,130.0,237,0.5485232067510548
2023-12-22,0.07552268170442324,0.21034016578131615,130.0,130.0,237,0.5485232067510548
2023-12-23,-0.01148960898799695,-0.01930283457001014,131.0,131.0,239,0.5481171548117155
2023-12-24,-0.10374228354676364,-0.17815619495008805,131.0,131.0,239,0.5481171548117155
2023-12-25,-0.0555947781324556,-0.13767148881652697,131.0,131.0,239,0.5481171548117155
2023-12-26,-0.1127189445979097,-0.359419206747451,131.0,131.0,240,0.5458333333333333
2023-12-27,-0.047748937220821484,-0.23127635723055567,131.0,131.0,240,0.5458333333333333
2023-12-28,-0.008040331787835281,-0.19936475738002454,131.0,131.0,240,0.5458333333333333
2023-12-29,-0.02467404011406631,-0.1744515026957775,131.0,131.0,240,0.5458333333333333
2023-12-30,-0.026253352694377383,-0.17097101371910534,131.0,131.0,240,0.5458333333333333
2023-12-31,-0.031297472543511486,-0.15477499599637004,131.0,131.0,240,0.5458333333333333
2024-01-01,0.05332528107646583,-0.005172689905514332,131.0,131.0,240,0.5458333333333333
2024-01-02,0.07985101425025751,0.04695457214541184,131.0,131.0,240,0.5458333333333333
2024-01-03,0.03510456641020827,0.18647242672955805,132.0,132.0,241,0.5477178423236515
2024-01-04,0.073951462443477,0.11049162934473225,133.0,133.0,242,0.5495867768595041
2024-01-05,0.06248135959966766,-0.025591454892318993,133.0,133.0,242,0.5495867768595041
2024-01-06,-0.008762241470397855,-0.11565378847389844,133.0,133.0,242,0.5495867768595041
2024-01-07,-0.014760254990889168,-0.110157657743912,133.0,133.0,242,0.5495867768595041
2024-01-08,-0.06852093399409995,-0.17488089286989522,133.0,133.0,242,0.5495867768595041
2024-01-09,-0.05432642273360297,-0.2185501066098081,133.0,133.0,242,0.5495867768595041
2024-01-10,0.13689963024978782,-0.00784525764887116,133.0,133.0,242,0.5495867768595041
2024-01-11,-0.0762227134203132,-0.1557217330980096,133.0,133.0,242,0.5495867768595041
2024-01-12,-0.16418134452914201,-0.20392058844533312,133.0,133.0,242,0.5495867768595041
2024-01-13,-0.19660543445515663,-0.30797992266963203,133.0,133.0,242,0.5495867768595041
2024-01-14,-0.12237327187844006,-0.18510829312086186,133.0,133.0,242,0.5495867768595041
2024-01-15,-0.0312819038730574,-0.1667091745646341,133.0,133.0,242,0.5495867768595041
2024-01-16,-0.012134830970100614,-0.14669305556972484,133.0,133.0,243,0.5473251028806584
2024-01-17,0.06915174712930847,-0.07593361513235827,134.0,134.0,244,0.5491803278688525
2024-01-18,0.10376694130285688,-0.2059501988802853,134.0,134.0,244,0.5491803278688525
2024-01-19,-0.14783448505309763,-0.3935734859536903,134.0,134.0,244,0.5491803278688525
2024-01-20,-0.06299453552241732,-0.21221461614234596,134.0,134.0,244,0.5491803278688525
2024-01-21,0.02886956800350916,-0.16281250389655733,134.0,134.0,244,0.5491803278688525
2024-01-22,0.02331118952449567,-0.204334218631155,134.0,134.0,244,0.5491803278688525
2024-01-23,0.0184794973793687,-0.2192920111223332,134.0,134.0,244,0.5491803278688525
2024-01-24,-0.016920285642911884,-0.30620619484829703,134.0,134.0,244,0.5491803278688525
2024-01-25,-0.11981805868468987,-0.37454581727951725,134.0,134.0,244,0.5491803278688525
2024-01-26,-0.0846640272240424,-0.1355428738659643,135.0,135.0,246,0.5487804878048781
2024-01-27,0.1719592665947122,0.19365079365079366,134.0,134.0,246,0.5447154471544715
2024-01-28,0.03398287160543735,-0.04525492836569035,134.0,134.0,247,0.5425101214574899
2024-01-29,0.11818758853712205,0.02566864923502787,134.0,134.0,247,0.5425101214574899
2024-01-30,0.17075582988997645,0.1583991805677495,135.0,135.0,247,0.5465587044534413
2024-01-31,0.10679222954535217,-0.0018437225636523267,135.0,135.0,247,0.5465587044534413
