date,symbol,side,shares,price,notional,fees,slippage_rate
2020-07-28,956,buy,11000,0.8412972988612198,9254.27028747342,56.17,0.0015444034062141
2020-07-28,1071,sell,3500,0.9685232252153196,3389.8312882536197,49.43,0.0015224482316291
2020-07-28,1618,buy,2500,0.9014032094594594,2253.5080236486483,48.28000000000001,0.0015591216216216
2020-07-28,1788,sell,7500,0.7887460129740519,5915.59509730539,51.74999999999999,0.0015873253493013
2020-07-28,3818,buy,500,0.7821718716216217,391.0859358108109,46.05,0.0015004758279406
2020-07-29,956,sell,16500,0.8985925564231866,14826.77718098258,61.88,0.0015638261964593
2020-07-29,1071,sell,1500,0.988509318430258,1482.763977645387,47.18,0.0015057389593353
2020-07-29,1618,buy,1500,0.9113805340595026,1367.0708010892538,47.18,0.0015170703950577
2020-07-29,1788,buy,14000,0.7712813140274524,10797.938396384334,57.370000000000005,0.0016640441914964
2020-07-29,3818,buy,1500,0.7921886487336041,1188.282973100406,47.15,0.0015027164773756
2020-07-30,956,sell,2000,1.0384363182731486,2076.872636546297,48.27,0.0015035401219723
2020-07-30,1071,buy,37500,1.0017140852954964,37564.27819858112,87.8214225588649,0.0017140852954964
2020-07-30,1618,buy,40500,0.9219705490416994,37339.807236188826,87.75,0.0021419011322818
2020-07-30,1788,buy,42500,0.7914487174596051,33636.570492033214,83.27,0.0018338195691202
2020-07-30,3818,buy,56000,0.7822668091339269,43806.941311499904,99.61555304919992,0.001622034742544
