date,ic_1d,ic_5d,ic_20d
2024-01-15,0.14963783020034233,0.1779141452057231,0.19964396427545572
2024-01-16,0.19558650785533305,0.11297953167903763,0.15194421496750746
2024-01-17,-0.14127746752353923,3.308036851015719e-05,-0.030417909126140952
2024-01-18,0.16685131406655085,0.0026814076081392874,0.10093737752232694
2024-01-19,0.3709640525049157,-0.040881383857028185,-0.00782882706108799
2024-01-22,-0.35658622001035795,-0.21066925905988138,-0.20543195464018713
2024-01-23,-0.20869629860434452,0.0003224326189990458,-0.14415995411538884
2024-01-24,-0.07961483233416257,0.1526671924766564,0.025561011582037038
2024-01-25,0.12303401363571681,0.1673676517005771,0.09773350154901601
2024-01-26,0.1317408400403296,0.2045969747327665,-0.016931232815157675
2024-01-29,0.02459391496778568,0.143068537636002,0.0012495828427748548
2024-01-30,0.32164044504207834,-0.011778545990824705,-0.08758064079081283
2024-01-31,-0.27882637471418736,-0.18254975814286165,-0.22377067642402015
2024-02-01,0.21410267062425078,-0.18777141990436852,-0.15996804805706474
2024-02-02,0.1247791136679533,-0.2507331130565657,-0.12091796830364768
2024-02-05,-0.38999044253855164,-0.24170089615272483,-0.17524295862184708
2024-02-06,-0.07358103741628307,-0.07619420311890582,0.031980590881525356
2024-02-07,-0.16229728721797443,-0.15128532347288007,0.05301873517316895
2024-02-08,-0.08330491794613062,-0.07003679997166412,0.0412320781825822
2024-02-09,-0.016154139821390513,-0.10675055889214095,-0.05499113376851001
2024-02-14,0.07775811779513327,-0.2248133697317213,-0.09528249351927785
2024-02-15,-0.31653591983424,-0.312643824611919,-0.12332814981642873
2024-02-16,-0.3764473579318751,-0.18837243252556404,-0.07847985587445298
2024-02-19,-0.04193470941084622,-0.04106647377380015,0.047718175514135645
2024-02-20,-0.03702642164460817,0.030300427341410852,0.09691665976245845
2024-02-21,0.17538146162348348,-0.008843300859225757,0.10040967758691577
2024-02-22,0.03162289308252735,-0.037341204162532185,0.08156619694960933
2024-02-23,-0.08217045630992925,-0.05486591863287401,0.039676649132126235
2024-02-26,0.007317471098119815,-0.035437016212981426,-0.0071389613183005275
2024-02-27,-0.2727721637326161,-0.1063947765810793,-0.018963933430082174
2024-02-28,0.053661792225658894,0.09021357461578229,0.0383005529679363
2024-02-29,-0.0417864454276341,0.02079818815694764,0.0452671794453897
2024-03-01,0.12845519607591926,0.12646676259799797,0.05608627730141418
2024-03-04,-0.06627473172946105,0.0634560427127273,0.0685247341821163
2024-03-05,-0.017081387694662036,-0.11849242009590223,0.10403853699778735
2024-03-06,0.09126567545706443,0.04409274280144976,0.08156189178112466
2024-03-07,-0.08186050197874059,-0.1316125480715813,0.06068609158998767
2024-03-08,-0.1611992003158363,-0.02751445290430685,0.10256640702378626
2024-03-11,-0.24091872359428493,0.05992403504633459,0.12967271351531415
2024-03-12,0.08925898633366504,0.09390119527138019,0.03192610490847961
2024-03-13,-0.09891284675688947,0.049627084002037525,0.041776063511649676
2024-03-14,0.0689480758091329,0.04008369549076223,0.0030832616242816822
2024-03-15,-0.04639414758389484,-0.05520885903093414,0.012823751312391406
2024-03-18,-0.07073851844164375,-0.041371700828451395,0.08637127770681197
2024-03-19,0.022840027427905467,-0.012091399841829935,0.14998953413362442
2024-03-20,-0.0009312487022092543,0.012478889886320567,0.09298392184786852
2024-03-21,-0.0204638445228351,0.03260796930700314,0.10414989229069947
2024-03-22,-0.12328689725747796,0.07070700839346068,0.0904102120388994
2024-03-25,0.035715581806051604,0.14437386557072182,0.1107303034565752
2024-03-26,0.12234423178191696,0.13353591606243465,0.07029103195010346
2024-03-27,-0.09189226479092757,0.08552114119024319,-0.025607688365523282
2024-03-28,0.05028139311939723,0.05777395157783211,0.02325045444841585
2024-04-02,0.09189172393693036,0.06471572379530856,-0.06327834979769742
2024-04-03,0.09643334130159827,0.09998156467340263,-0.1330053373815723
2024-04-05,-0.16685657954941288,0.03337255497596115,-0.17557908594104402
2024-04-08,-0.09198726520534992,0.23154088386998398,-0.12004862008647253
2024-04-09,0.11067205481874384,0.19432729573900717,-0.027080298859073437
2024-04-10,0.1569239340757347,0.1114223020404421,-0.08885281707137799
2024-04-11,0.12331041344820685,0.07540785439327011,-0.14572407644757734
2024-04-12,0.038120219675470524,0.10152863616197233,-0.16518563427062485
2024-04-15,0.012239568282825814,0.03421678234510293,-0.21842172797593126
2024-04-16,-0.04505516055073017,-0.06038139517898834,-0.30492334831698453
2024-04-17,0.013946725147475964,-0.18294241129935518,-0.34122168511979767
2024-04-18,0.25015410526823106,-0.18837383310429298,-0.32435278931260203
2024-04-19,-0.23873494932529385,-0.4230094881147567,-0.34039932848798243
2024-04-22,-0.1562235254505853,-0.38363344044338255,-0.269163339797954
2024-04-23,-0.08768354755292328,-0.24275389606940845,-0.21584288169808485
2024-04-24,-0.06469304697041968,-0.23352066371200694,-0.17001642205650697
2024-04-25,-0.1729013811218632,-0.1695582732316898,-0.06093877550688857
2024-04-26,0.030657435822405342,0.11298315920112653,-0.005533298618670048
2024-04-29,-0.15652344421315423,-0.018397979518388032,0.02091260658830733
2024-04-30,0.21235225833301802,-0.10567810201470136,0.011003260254080266
2024-05-02,-0.03929629832875984,-0.3005848836731093,-0.21818579827497758
2024-05-03,-0.3888421837586952,-0.2161984939427795,-0.21976935999524674
2024-05-06,-0.15188568967078142,-0.04772879351861349,-0.08143821061230536
2024-05-07,-0.26876460616956926,0.032511407379838216,-0.02576769726726242
2024-05-08,0.14064521482347636,0.06279149329645387,-0.02770215089473476
2024-05-09,0.023979524160833335,0.060056218634034236,0.013274410359629516
2024-05-10,0.14144554697318734,0.16382631282216956,-0.01069721912513388
2024-05-13,-0.24252385076612126,0.07828553366779556,-0.04893570438474997
2024-05-14,0.08498585075954705,0.04833527499263079,-0.05593286863788212
2024-05-16,0.2155651259571415,-0.04258969445499158,-0.18348648915517274
2024-05-17,-0.19719485583405014,-0.29630546846251576,-0.27210545768310984
2024-05-20,-0.1670380663261024,-0.24947334876552632,-0.29993845223618115
2024-05-21,-0.01955577228906774,-0.1799766727135724,-0.2055952594509785
2024-05-22,-0.2684137861911557,-0.23156054346248017,-0.17248904239223606
2024-05-23,-0.1104793858768483,-0.13294160269963137,-0.09064811431828446
2024-05-24,-0.019743175484279105,-0.008003937503921029,0.04987355934861621
2024-05-27,0.002409347152657287,0.019153932727563425,0.08899297127836787
2024-05-28,0.011825266727470434,-0.014779524793969531,0.06329052389209257
2024-05-29,0.035500110442027666,-0.12341519212767686,0.10130175683642827
2024-05-30,-0.018439617785203276,-0.005855253798847408,0.20213917628060835
2024-05-31,-0.14441799064662492,-0.05452385053328562,0.1762574263635574
2024-06-03,-0.23583410862971085,0.03241856292130424,0.2185836910571165
2024-06-04,-0.035525578588624804,0.1272467167663822,0.23703777165961457
2024-06-05,0.19977102229190957,0.18021291273452514,0.2305418524729774
2024-06-06,0.005922205486585543,0.03637576285320993,0.26273376521760267
2024-06-07,-0.12819473898827874,-0.026291342989133163,0.1990376857189007
2024-06-11,0.024924895627785337,0.10237121026524935,0.18138429655636346
2024-06-12,0.06742229360907302,0.02063574628160608,0.13372691068307577
2024-06-13,-0.09968100383427653,0.09652459750858938,0.053983540792750424
2024-06-14,0.015128613617096146,0.12119108909400787,0.05943137194980366
2024-06-17,0.08402012399876066,0.11834178287868398,0.08921489973404965
2024-06-18,-0.11875762700284939,0.07561081658698769,0.010872785196782022
2024-06-19,0.203701378585884,0.10711291516565247,0.08175942171564234
2024-06-20,0.021901064339710792,0.01884117354827806,0.047789052626661235
2024-06-21,0.023572189523054395,0.17376775463934907,0.08261705814936585
2024-06-24,-0.010385850034707336,0.1900457012865969,0.08429606709257827
2024-06-25,-0.12403358124725818,0.06362916792119003,0.13667332884290526
2024-06-26,0.1469676330794771,0.11891450040482564,0.11842151194289982
2024-06-27,0.14981694574335794,0.03391856276405653,0.08198713986595807
2024-06-28,0.031213680642270886,0.05970560872019431,0.05239327352309515
2024-07-02,-0.19503324881854375,0.08244535923294147,0.07177991932970394
2024-07-03,0.17434332662240268,0.05488608691841566,0.03454241786836807
2024-07-04,-0.011013961507036788,-0.14749012803387526,-0.03009248936128799
2024-07-05,0.15401888456674492,-0.2186377163901427,-0.013921015518453223
