date,symbol,side,shares,price,notional,fees,slippage_rate
2021-03-08,215,sell,12000,0.8487048111180229,10184.457733416277,57.3,0.0015237516258553
2021-03-08,272,sell,2500,0.8387272711193561,2096.81817779839,48.27,0.0015151534293379
2021-03-08,991,buy,2000,0.8813281893113534,1762.6563786227068,47.22,0.0015093060356288
2021-03-08,1071,buy,7000,0.8513083591636581,5959.158514145607,51.76,0.0015392460748919
2021-03-08,2233,buy,83500,0.8914670444510858,74437.49821166566,159.00999856933254,0.0016483645517818
2021-03-08,3393,sell,58500,1.2039787606112051,70432.75749575552,151.29620599660444,0.0049762308998302
2021-03-09,215,sell,46000,0.9782211896976593,44998.17472609232,101.70853978087386,0.0018151125534088
2021-03-09,272,buy,12500,0.8313496814254143,10391.87101781768,57.330000000000005,0.0016261221992944
2021-03-09,991,buy,16500,0.8613528508349044,14212.322038775925,61.8,0.0015730823661678
2021-03-09,1071,buy,12000,0.8413041939120632,10095.650326944758,57.28000000000001,0.0015526118000751
2021-03-09,2233,buy,71500,0.8814650151455288,63024.7485829053,137.41979886632424,0.0016647899381008
2021-03-09,3393,sell,44000,1.203988153153153,52975.47873873873,117.100382990991,0.0049684684684684
2021-03-10,215,buy,11500,0.9314960640717732,10712.20473682539,57.370000000000005,0.0016086710449173
2021-03-10,991,sell,9000,0.8686721071756746,7818.048964581071,53.99,0.0015263135911786
2021-03-10,1071,sell,4000,0.8387096437790397,3354.8385751161586,49.43,0.001536138358286
2021-03-11,215,buy,2000,0.9314119752281615,1862.8239504563232,47.24,0.0015182529335071
2021-03-11,272,sell,11000,0.8386016669432756,9224.618336376032,56.17,0.001664682210386
2021-03-11,991,sell,1500,0.8686874371851724,1303.0311557777586,47.16,0.0015086928906063
2021-03-11,1071,buy,13000,0.8113085344368138,10547.01094767858,57.34,0.0016154746133503
2021-03-11,2233,buy,67500,0.8714639986075655,58823.81990601067,128.52905592480855,0.0016827570201902
2021-03-11,3393,sell,50500,1.2052391666666666,60864.57791666667,132.42166233333336,0.0039345730027548
2021-03-12,215,sell,2000,0.95853833655706,1917.07667311412,47.24,0.0015225660863958
2021-03-12,272,buy,6000,0.8513041011130809,5107.824606678485,51.65,0.0015342366036245
2021-03-12,991,buy,1500,0.8913367261442979,1337.005089216447,47.18,0.0015019394879751
2021-03-12,1071,buy,1000,0.8312458209229378,831.2458209229377,46.1,0.0015009890637804
2021-03-12,2233,sell,6500,0.9086233759124088,5906.051943430657,51.74999999999999,0.0015127737226277
2021-03-15,215,buy,20000,0.932015,18640.3,66.36,0.0021666666666666
2021-03-15,272,buy,14500,0.8413607784383786,12199.73128735649,59.55,0.0016199743314031
2021-03-15,991,sell,27500,0.9784612940654424,26907.685586799667,75.42,0.0015701080964872
2021-03-15,1071,sell,5500,0.8587012449591418,4722.85684727528,50.61000000000001,0.0015101802800677
2021-03-16,215,sell,1500,0.918599270386266,1377.898905579399,47.18,0.0015225321888412
2021-03-16,272,sell,11500,0.8486555681408375,9759.539033619632,56.22999999999999,0.0015816845401911
2021-03-16,991,buy,9500,0.9414370348585762,8943.651831156474,55.14,0.001528760487847
2021-03-16,1071,buy,13500,0.8212469770396984,11086.834190035928,58.42,0.0015207037069494
2021-03-16,2233,sell,9500,0.9385615170983984,8916.334412434784,55.12,0.0015303009591506
2021-03-17,215,sell,7500,0.9384233479667438,7038.1751097505785,53.89999999999999,0.0016772893970809
2021-03-17,272,sell,8500,0.8686101754016694,7383.18649091419,53.940000000000005,0.001597499538311
2021-03-17,991,buy,500,0.9414123648648648,470.70618243243246,46.06,0.001502515813686
2021-03-17,1071,buy,17000,0.7912093587086075,13450.559098046328,60.7,0.0015308338083639
2021-03-17,2233,buy,500,0.9414118090817222,470.705904540861,46.06,0.0015019245550236
2021-03-18,215,sell,500,0.9286008854759196,464.3004427379598,46.06,0.0015044242194412
2021-03-18,272,sell,5000,0.8686148255066001,4343.074127533,50.56,0.0015921545901148
2021-03-18,991,buy,3500,0.9213979315831344,3224.8927605409704,49.41,0.001519490851233
2021-03-18,1071,buy,6000,0.7711660488554835,4626.996293132901,50.57999999999999,0.0015143491629654
2021-03-18,2233,sell,4500,0.938572667993444,4223.577005970498,50.54,0.0015184383048466
2021-03-19,215,sell,5000,0.9285740521250636,4642.870260625318,50.6,0.0015332772848778
2021-03-19,272,sell,1000,0.8587073129258532,858.7073129258532,46.11,0.0015031245048217
2021-03-19,991,buy,3000,0.9013531511214842,2704.059453364453,48.33,0.0015035012460934
2021-03-19,1071,buy,5500,0.7511308028827355,4131.219415855046,50.52,0.0015077371769806
2021-03-19,2233,sell,1000,0.9286035130196436,928.6035130196436,46.12,0.0015015989036089
2021-03-22,215,buy,15000,0.9115261570247932,13672.8923553719,60.73,0.001677095631641
2021-03-22,272,buy,12500,0.8513532567376552,10641.91570922069,57.36000000000001,0.0015920667501826
2021-03-22,991,sell,27500,0.9884896407597316,27183.46512089262,76.45000000000002,0.0015256153942105
2021-03-22,1071,sell,9000,0.7788223889474011,7009.40150052661,53.88999999999999,0.0015097577597422
2021-03-22,2233,buy,11000,0.9214132176685736,10135.545394354309,57.290000000000006,0.001536106161493
2021-03-23,215,buy,21500,0.91181373853211,19603.99537844037,67.49,0.001993119266055
2021-03-23,272,buy,28000,0.841588288633983,23564.472081751526,72.0,0.0018908198023608
2021-03-23,991,sell,349000,1.0678340295720847,372674.0763206576,733.4692610565259,0.0020242714279582
2021-03-23,1071,sell,50500,0.9284255093906968,46885.48822423018,105.46839057938416,0.0016930006551648
2021-03-23,1855,buy,105000,0.8914290979087452,93600.05528041824,195.77004422433455,0.0049933460076045
2021-03-23,1898,buy,328500,1.1124604629493111,365443.2620788487,719.7746096630789,0.0022166332876676
2021-03-23,2233,sell,375500,0.937652034014122,352088.3387723028,694.3906710178422,0.0024978361551894
