"Date","AssetType","Security","Side","Quantity","AvailableQuantity","CloseOrSettlementPrice","MarketValue","UnrealizedPnL","AverageOpenPrice","AverageHoldingPriceFutures","Margin","DailyPnL","TodayQuantity","PnLRatio","PositionRatio"
"2011-05-16","Equity","300059.XSHE","Long","1200 shares","1200 shares","37.78","45336","1056","36.9","-","0","72","0 shares","2.38%","99172.83"
"2011-05-16","","Cash","","","","","4556.83","","","","","","","","0"
"2011-05-17","Equity","002049.XSHE","Long","2200 shares","2200 shares","21.82","48004","3102","20.41","-","0","-1276","0 shares","6.91%","97837.89"
"2011-05-17","","Cash","","","","","49833.89","","","","","","","","0"
"2011-05-18","Equity","002049.XSHE","Long","2200 shares","2200 shares","22.3","49060","4158","20.41","-","0","1056","0 shares","9.26%","98893.89"
"2011-05-18","","Cash","","","","","49833.89","","","","","","","","0"
"2011-05-19","Equity","002049.XSHE","Long","2200 shares","2200 shares","22.03","48466","3564","20.41","-","0","-594","0 shares","7.94%","98299.89"
"2011-05-19","","Cash","","","","","49833.89","","","","","","","","0"
"2011-05-20","Equity","002049.XSHE","Long","2200 shares","2200 shares","22","48400","3498","20.41","-","0","-66","0 shares","7.79%","98233.89"
"2011-05-20","","Cash","","","","","49833.89","","","","","","","","0"
"2011-05-23","Equity","002049.XSHE","Long","2200 shares","2200 shares","21.48","47256","2354","20.41","-","0","-1144","0 shares","5.24%","97724.14"
"2011-05-23","Equity","002236.XSHE","Long","600 shares","0 shares","77.49","46494","648","76.41","-","0","648","600 shares","1.41%","97724.14"
"2011-05-23","","Cash","","","","","3974.14","","","","","","","","0"
"2011-05-24","Equity","002049.XSHE","Long","2200 shares","2200 shares","21.13","46486","1584","20.41","-","0","-770","0 shares","3.53%","97368.14"
"2011-05-24","Equity","002236.XSHE","Long","600 shares","600 shares","78.18","46908","1062","76.41","-","0","414","0 shares","2.32%","97368.14"
"2011-05-24","","Cash","","","","","3974.14","","","","","","","","0"
"2011-05-25","Equity","002049.XSHE","Long","2200 shares","2200 shares","21.51","47322","2420","20.41","-","0","836","0 shares","5.39%","98456.14"
"2011-05-25","Equity","002236.XSHE","Long","600 shares","600 shares","78.6","47160","1314","76.41","-","0","252","0 shares","2.87%","98456.14"
"2011-05-25","","Cash","","","","","3974.14","","","","","","","","0"
"2011-05-26","Equity","002049.XSHE","Long","2200 shares","2200 shares","21.45","47190","2288","20.41","-","0","-132","0 shares","5.1%","98144.14"
"2011-05-26","Equity","002236.XSHE","Long","600 shares","600 shares","78.3","46980","1134","76.41","-","0","-180","0 shares","2.47%","98144.14"
"2011-05-26","","Cash","","","","","3974.14","","","","","","","","0"
"2011-05-27","Equity","002049.XSHE","Long","2200 shares","2200 shares","21","46200","1298","20.41","-","0","-990","0 shares","2.89%","97154.14"
"2011-05-27","Equity","002236.XSHE","Long","600 shares","600 shares","78.3","46980","1134","76.41","-","0","0","0 shares","2.47%","97154.14"
"2011-05-27","","Cash","","","","","3974.14","","","","","","","","0"
"2011-05-30","Equity","002049.XSHE","Long","2200 shares","2200 shares","20.5","45100","198","20.41","-","0","-1100","0 shares","0.44%","96054.14"
"2011-05-30","Equity","002236.XSHE","Long","600 shares","600 shares","78.3","46980","1134","76.41","-","0","0","0 shares","2.47%","96054.14"
"2011-05-30","","Cash","","","","","3974.14","","","","","","","","0"
"2011-05-31","Equity","002049.XSHE","Long","2200 shares","2200 shares","20.76","45672","770","20.41","-","0","572","0 shares","1.71%","96686.14"
"2011-05-31","Equity","002236.XSHE","Long","600 shares","600 shares","78.4","47040","1194","76.41","-","0","60","0 shares","2.6%","96686.14"
"2011-05-31","","Cash","","","","","3974.14","","","","","","","","0"
"2011-06-01","Equity","002049.XSHE","Long","2200 shares","2200 shares","20.91","46002","1100","20.41","-","0","330","0 shares","2.45%","98372.14"
"2011-06-01","Equity","002236.XSHE","Long","600 shares","600 shares","80.66","48396","2550","76.41","-","0","1356","0 shares","5.56%","98372.14"
"2011-06-01","","Cash","","","","","3974.14","","","","","","","","0"
"2011-06-02","Equity","002049.XSHE","Long","2200 shares","2200 shares","20.32","44704","-198","20.41","-","0","-1298","0 shares","-0.44%","98238.14"
"2011-06-02","Equity","002236.XSHE","Long","600 shares","600 shares","82.6","49560","3714","76.41","-","0","1164","0 shares","8.1%","98238.14"
"2011-06-02","","Cash","","","","","3974.14","","","","","","","","0"
"2011-06-03","Equity","002049.XSHE","Long","2200 shares","2200 shares","20.71","45562","660","20.41","-","0","858","0 shares","1.47%","98742.14"
"2011-06-03","Equity","002236.XSHE","Long","600 shares","600 shares","82.01","49206","3360","76.41","-","0","-354","0 shares","7.33%","98742.14"
"2011-06-03","","Cash","","","","","3974.14","","","","","","","","0"
"2011-06-07","Equity","002236.XSHE","Long","600 shares","600 shares","82.36","49416","3570","76.41","-","0","210","0 shares","7.79%","99530.08"
"2011-06-07","","Cash","","","","","50114.08","","","","","","","","0"
"2011-06-08","","Cash","","","","","99550.04","","","","","","","","0"
"2011-06-09","","Cash","","","","","99550.04","","","","","","","","0"
"2011-06-10","","Cash","","","","","99550.04","","","","","","","","0"
"2011-06-13","","Cash","","","","","99550.04","","","","","","","","0"
"2011-06-14","","Cash","","","","","99550.04","","","","","","","","0"
"2011-06-15","","Cash","","","","","99550.04","","","","","","","","0"
"2011-06-16","","Cash","","","","","99550.04","","","","","","","","0"
"2011-06-17","","Cash","","","","","99550.04","","","","","","","","0"
"2011-06-20","","Cash","","","","","99550.04","","","","","","","","0"
"2011-06-21","Equity","002555.XSHE","Long","3900 shares","0 shares","12.7","49530","702","12.52","-","0","702","3900 shares","1.44%","101006.58"
"2011-06-21","Equity","002335.XSHE","Long","2800 shares","0 shares","17.92","50176","784","17.64","-","0","784","2800 shares","1.59%","101006.58"
"2011-06-21","","Cash","","","","","1300.58","","","","","","","","0"
"2011-06-22","Equity","002555.XSHE","Long","3900 shares","3900 shares","12.75","49725","897","12.52","-","0","195","0 shares","1.84%","101285.58"
"2011-06-22","Equity","002335.XSHE","Long","2800 shares","2800 shares","17.95","50260","868","17.64","-","0","84","0 shares","1.76%","101285.58"
"2011-06-22","","Cash","","","","","1300.58","","","","","","","","0"
"2011-06-23","Equity","002555.XSHE","Long","3900 shares","3900 shares","13.3","51870","3042","12.52","-","0","2145","0 shares","6.23%","104914.58"
"2011-06-23","Equity","002335.XSHE","Long","2800 shares","2800 shares","18.48","51744","2352","17.64","-","0","1484","0 shares","4.76%","104914.58"
"2011-06-23","","Cash","","","","","1300.58","","","","","","","","0"
"2011-06-24","Equity","002335.XSHE","Long","2800 shares","2800 shares","19.51","54628","5236","17.64","-","0","2884","0 shares","10.6%","108198.54"
"2011-06-24","","Cash","","","","","53570.54","","","","","","","","0"
"2011-06-27","Equity","002335.XSHE","Long","2800 shares","2800 shares","19.84","55552","6160","17.64","-","0","924","0 shares","12.47%","109122.54"
"2011-06-27","","Cash","","","","","53570.54","","","","","","","","0"
"2011-06-28","Equity","002335.XSHE","Long","2800 shares","2800 shares","19.88","55664","6272","17.64","-","0","112","0 shares","12.7%","109234.54"
"2011-06-28","","Cash","","","","","53570.54","","","","","","","","0"
"2011-06-29","Equity","002335.XSHE","Long","2800 shares","2800 shares","19.45","54460","5068","17.64","-","0","-1204","0 shares","10.26%","108030.54"
"2011-06-29","","Cash","","","","","53570.54","","","","","","","","0"
"2011-06-30","Equity","002335.XSHE","Long","2800 shares","2800 shares","19.55","54740","5348","17.64","-","0","280","0 shares","10.83%","108310.54"
"2011-06-30","","Cash","","","","","53570.54","","","","","","","","0"
"2011-07-01","","Cash","","","","","108658.83","","","","","","","","0"
"2011-07-04","","Cash","","","","","108658.83","","","","","","","","0"
"2011-07-05","","Cash","","","","","108658.83","","","","","","","","0"
"2011-07-06","","Cash","","","","","108658.83","","","","","","","","0"
"2011-07-07","","Cash","","","","","108658.83","","","","","","","","0"
"2011-07-08","","Cash","","","","","108658.83","","","","","","","","0"
"2011-07-11","","Cash","","","","","108658.83","","","","","","","","0"
"2011-07-12","","Cash","","","","","108658.83","","","","","","","","0"
"2011-07-13","","Cash","","","","","108658.83","","","","","","","","0"
"2011-07-14","","Cash","","","","","108658.83","","","","","","","","0"
"2011-07-15","","Cash","","","","","108658.83","","","","","","","","0"
"2011-07-18","","Cash","","","","","108658.83","","","","","","","","0"
"2011-07-19","","Cash","","","","","108658.83","","","","","","","","0"
"2011-07-20","","Cash","","","","","108658.83","","","","","","","","0"
"2011-07-21","Equity","002049.XSHE","Long","5100 shares","0 shares","20.77","105927","-1173","21","-","0","-1173","5100 shares","-1.1%","107453.7"
"2011-07-21","","Cash","","","","","1526.7","","","","","","","","0"
"2011-07-22","Equity","002049.XSHE","Long","5100 shares","5100 shares","20.95","106845","-255","21","-","0","918","0 shares","-0.24%","108371.7"
"2011-07-22","","Cash","","","","","1526.7","","","","","","","","0"
"2011-07-25","","Cash","","","","","104412.77","","","","","","","","0"
"2011-07-26","","Cash","","","","","104412.77","","","","","","","","0"
"2011-07-27","","Cash","","","","","104412.77","","","","","","","","0"
"2011-07-28","","Cash","","","","","104412.77","","","","","","","","0"
"2011-07-29","","Cash","","","","","104412.77","","","","","","","","0"
"2011-08-01","","Cash","","","","","104412.77","","","","","","","","0"
"2011-08-02","Equity","002402.XSHE","Long","5900 shares","0 shares","18.12","106908","2655","17.67","-","0","2655","5900 shares","2.55%","107036.5"
"2011-08-02","","Cash","","","","","128.5","","","","","","","","0"
"2011-08-03","Equity","002402.XSHE","Long","5900 shares","5900 shares","17.97","106023","1770","17.67","-","0","-885","0 shares","1.7%","106151.5"
"2011-08-03","","Cash","","","","","128.5","","","","","","","","0"
"2011-08-04","Equity","002402.XSHE","Long","5900 shares","5900 shares","18.02","106318","2065","17.67","-","0","295","0 shares","1.98%","106446.5"
"2011-08-04","","Cash","","","","","128.5","","","","","","","","0"
"2011-08-05","Equity","002402.XSHE","Long","5900 shares","5900 shares","17.16","101244","-3009","17.67","-","0","-5074","0 shares","-2.89%","101372.5"
"2011-08-05","","Cash","","","","","128.5","","","","","","","","0"
"2011-08-08","","Cash","","","","","92461.31","","","","","","","","0"
"2011-08-09","Equity","002402.XSHE","Long","3000 shares","0 shares","15.39","46170","1020","15.05","-","0","1020","3000 shares","2.26%","96581.92"
"2011-08-09","Equity","600803.XSHG","Long","4600 shares","0 shares","10.71","49266","3128","10.03","-","0","3128","4600 shares","6.78%","96581.92"
"2011-08-09","","Cash","","","","","1145.92","","","","","","","","0"
"2011-08-10","Equity","002402.XSHE","Long","3000 shares","3000 shares","15.57","46710","1560","15.05","-","0","540","0 shares","3.46%","98409.92"
"2011-08-10","Equity","600803.XSHG","Long","4600 shares","4600 shares","10.99","50554","4416","10.03","-","0","1288","0 shares","9.57%","98409.92"
"2011-08-10","","Cash","","","","","1145.92","","","","","","","","0"
"2011-08-11","Equity","002402.XSHE","Long","3000 shares","3000 shares","15.86","47580","2430","15.05","-","0","870","0 shares","5.38%","100107.92"
"2011-08-11","Equity","600803.XSHG","Long","4600 shares","4600 shares","11.17","51382","5244","10.03","-","0","828","0 shares","11.37%","100107.92"
"2011-08-11","","Cash","","","","","1145.92","","","","","","","","0"
"2011-08-12","Equity","002402.XSHE","Long","3000 shares","3000 shares","16.21","48630","3480","15.05","-","0","1050","0 shares","7.71%","101245.89"
"2011-08-12","Equity","000591.XSHE","Long","100 shares","0 shares","8.18","818","-24","8.42","-","0","-24","100 shares","-2.85%","101245.89"
"2011-08-12","","Cash","","","","","51797.89","","","","","","","","0"
"2011-08-15","Equity","000591.XSHE","Long","100 shares","100 shares","8.27","827","-15","8.42","-","0","9","0 shares","-1.78%","101790.89"
