"Date","OrderTime","AssetType","Security","TradeSide","OrderType","FilledQuantity","FilledPrice","FilledAmount","OrderQuantity","OrderPrice","RealizedPnL","Commission","Status","LastUpdatedAt"
"2020-10-12","11:25:00","Equity","600760.XSHG","Sell","MarketOrder","-150300 shares","62.92","-9456876","-150300 shares","-","1280556","12293.94","Filled","2020-10-12 11:25:00"
"2020-10-13","11:25:00","Equity","002335.XSHE","Sell","MarketOrder","-100000 shares","20.05","-2005000","-100000 shares","-","283000","2606.5","Filled","2020-10-13 11:25:00"
"2020-10-16","11:25:00","Equity","601899.XSHG","Sell","MarketOrder","-1334200 shares","6.6","-8805720","-1334200 shares","-","627074","11447.44","Filled","2020-10-16 11:25:00"
"2020-10-26","09:30:00","Equity","300207.XSHE","Buy","MarketOrder","252900 shares","26.67","6744843","252900 shares","-","0","2023.45","Filled","2020-10-26 09:30:00"
"2020-10-26","09:30:00","Equity","600760.XSHG","Buy","MarketOrder","120500 shares","55.97","6744385","120500 shares","-","0","2023.32","Filled","2020-10-26 09:30:00"
"2020-10-26","09:30:00","Equity","300274.XSHE","Buy","MarketOrder","240800 shares","28.01","6744808","240800 shares","-","0","2023.44","Filled","2020-10-26 09:30:00"
"2020-10-29","11:25:00","Equity","603799.XSHG","Sell","MarketOrder","-50400 shares","40.72","-2052288","-50400 shares","-","330624","2667.97","Filled","2020-10-29 11:25:00"
"2020-10-29","11:25:00","Equity","300274.XSHE","Sell","MarketOrder","-240800 shares","32.77","-7891016","-240800 shares","-","1146208","10258.32","Filled","2020-10-29 11:25:00"
"2020-10-30","14:50:00","Equity","600760.XSHG","Sell","MarketOrder","-120500 shares","51.99","-6264795","-120500 shares","-","-479590","8144.23","Filled","2020-10-30 14:50:00"
"2020-11-03","09:30:00","Equity","002340.XSHE","Buy","MarketOrder","1204500 shares","4.48","5396160","1204500 shares","-","0","1618.85","Filled","2020-11-03 09:30:00"
"2020-11-03","09:30:00","Equity","600760.XSHG","Buy","MarketOrder","102600 shares","52.57","5393682","102600 shares","-","0","1618.1","Filled","2020-11-03 09:30:00"
"2020-11-03","09:30:00","Equity","000591.XSHE","Buy","MarketOrder","1237400 shares","4.36","5395064","1237400 shares","-","0","1618.52","Filled","2020-11-03 09:30:00"
"2020-11-03","11:25:00","Equity","002402.XSHE","Sell","MarketOrder","-111900 shares","17.74","-1985106","-111900 shares","-","262965","2580.64","Filled","2020-11-03 11:25:00"
"2020-11-05","11:25:00","Equity","600760.XSHG","Sell","MarketOrder","-102600 shares","54.07","-5547582","-102600 shares","-","153900","7211.86","Filled","2020-11-05 11:25:00"
"2020-11-06","14:50:00","Equity","000591.XSHE","Sell","MarketOrder","-1237400 shares","5.02","-6211748","-1237400 shares","-","816684","8075.27","Filled","2020-11-06 14:50:00"
"2020-11-09","11:25:00","Equity","300207.XSHE","Sell","MarketOrder","-252900 shares","30.9","-7814610","-252900 shares","-","1069767","10158.99","Filled","2020-11-09 11:25:00"
"2020-11-12","09:30:00","Equity","601888.XSHG","Buy","MarketOrder","116000 shares","185.5","21518000","116000 shares","-","0","6455.4","Filled","2020-11-12 09:30:00"
"2020-11-13","09:30:00","Equity","002056.XSHE","Buy","MarketOrder","300 shares","14.09","4227","300 shares","-","0","5","Filled","2020-11-13 09:30:00"
"2020-11-16","11:25:00","Equity","002056.XSHE","Sell","MarketOrder","-300 shares","14.35","-4305","-300 shares","-","78","9.3","Filled","2020-11-16 11:25:00"
"2020-11-18","09:30:00","Equity","002600.XSHE","Buy","MarketOrder","400 shares","12.6","5040","400 shares","-","0","5","Filled","2020-11-18 09:30:00"
"2020-11-18","11:25:00","Equity","601888.XSHG","Sell","MarketOrder","-116000 shares","175.48","-20355680","-116000 shares","-","-1162320","26462.38","Filled","2020-11-18 11:25:00"
"2020-11-19","09:30:00","Equity","601888.XSHG","Buy","MarketOrder","38500 shares","175.72","6765220","38500 shares","-","0","2029.57","Filled","2020-11-19 09:30:00"
"2020-11-19","09:30:00","Equity","300693.XSHE","Buy","MarketOrder","251500 shares","26.94","6775410","251500 shares","-","0","2032.62","Filled","2020-11-19 09:30:00"
"2020-11-19","09:30:00","Equity","300750.XSHE","Buy","MarketOrder","28100 shares","241.01","6772381","28100 shares","-","0","2031.71","Filled","2020-11-19 09:30:00"
"2020-11-20","14:50:00","Equity","002340.XSHE","Sell","MarketOrder","-1204500 shares","5.2","-6263400","-1204500 shares","-","867240","8142.42","Filled","2020-11-20 14:50:00"
"2020-11-24","11:25:00","Equity","300750.XSHE","Sell","MarketOrder","-28100 shares","255.68","-7184608","-28100 shares","-","412227","9339.99","Filled","2020-11-24 11:25:00"
"2020-11-27","11:25:00","Equity","601888.XSHG","Sell","MarketOrder","-38500 shares","190.32","-7327320","-38500 shares","-","562100","9525.52","Filled","2020-11-27 11:25:00"
"2020-11-30","09:30:00","Equity","002335.XSHE","Buy","MarketOrder","1001800 shares","20.72","20757296","1001800 shares","-","0","6227.19","Filled","2020-11-30 09:30:00"
"2020-12-03","14:50:00","Equity","300693.XSHE","Sell","MarketOrder","-251500 shares","26.1","-6564150","-251500 shares","-","-211260","8533.4","Filled","2020-12-03 14:50:00"
"2020-12-04","09:30:00","Equity","600160.XSHG","Buy","MarketOrder","872200 shares","7.51","6550222","872200 shares","-","0","1965.07","Filled","2020-12-04 09:30:00"
"2020-12-07","11:25:00","Equity","002600.XSHE","Sell","MarketOrder","-400 shares","14.51","-5804","-400 shares","-","764","10.8","Filled","2020-12-07 11:25:00"
"2020-12-08","09:30:00","Equity","601899.XSHG","Buy","MarketOrder","500 shares","8.91","4455","500 shares","-","0","5","Filled","2020-12-08 09:30:00"
"2020-12-09","14:50:00","Equity","600160.XSHG","Sell","MarketOrder","-872200 shares","7.26","-6332172","-872200 shares","-","-218050","8231.82","Filled","2020-12-09 14:50:00"
"2020-12-10","09:30:00","Equity","601600.XSHG","Buy","MarketOrder","1664200 shares","3.8","6323960","1664200 shares","-","0","1897.19","Filled","2020-12-10 09:30:00"
"2020-12-10","11:25:00","Equity","601899.XSHG","Sell","MarketOrder","-500 shares","8.46","-4230","-500 shares","-","-225","9.23","Filled","2020-12-10 11:25:00"
"2020-12-14","09:30:00","Equity","600011.XSHG","Buy","MarketOrder","100 shares","4.58","458","100 shares","-","0","5","Filled","2020-12-14 09:30:00"
"2020-12-14","09:30:00","Equity","601117.XSHG","Buy","MarketOrder","100 shares","5.83","583","100 shares","-","0","5","Filled","2020-12-14 09:30:00"
"2020-12-14","11:25:00","Equity","002335.XSHE","Sell","MarketOrder","-1001800 shares","23.2","-23241760","-1001800 shares","-","2484464","30214.29","Filled","2020-12-14 11:25:00"
"2020-12-14","11:25:00","Equity","601600.XSHG","Sell","MarketOrder","-1664200 shares","3.65","-6074330","-1664200 shares","-","-249630","7896.63","Filled","2020-12-14 11:25:00"
"2020-12-15","09:30:00","Equity","300207.XSHE","Buy","MarketOrder","540600 shares","27.08","14639448","540600 shares","-","0","4391.83","Filled","2020-12-15 09:30:00"
"2020-12-15","09:30:00","Equity","601919.XSHG","Buy","MarketOrder","1648100 shares","8.88","14635128","1648100 shares","-","0","4390.54","Filled","2020-12-15 09:30:00"
"2020-12-16","14:50:00","Equity","600011.XSHG","Sell","MarketOrder","-100 shares","4.42","-442","-100 shares","-","-16","5.44","Filled","2020-12-16 14:50:00"
"2020-12-21","14:50:00","Equity","601919.XSHG","Sell","MarketOrder","-1648100 shares","10.38","-17107278","-1648100 shares","-","2472150","22239.46","Filled","2020-12-21 14:50:00"
"2020-12-22","14:50:00","Equity","601117.XSHG","Sell","MarketOrder","-100 shares","5.6","-560","-100 shares","-","-23","5.56","Filled","2020-12-22 14:50:00"
