Date,Security_Type,Symbol,Side,Quantity,Available_Qty,Close_Price,Market_Value,Floating_PnL,Avg_Open_Price,Avg_Position_Price,Margin,Daily_PnL,Today_Lots,PnL_Ratio,Position_Weight
2024-02-29,Stock,洋河Shares份(002304.XSHE),Long,200Shares,200Shares,101,20200,800,97,-,0,322,0Shares,4.12%,112892.97,17.89%
2024-02-29,Stock,亿联网络(300628.XSHE),Long,700Shares,700Shares,29.34,20538,1316,27.46,-,0,770,0Shares,6.85%,112892.97,18.19%
2024-02-29,Stock,大华Shares份(002236.XSHE),Long,1200Shares,1200Shares,18.51,22212,852,17.8,-,0,756,0Shares,3.99%,112892.97,19.68%
2024-02-29,,Cash,,,,,14873.97,,,,,,,,0
2024-03-01,Stock,欧派家居(603833.XSHG),Long,300Shares,300Shares,69.48,20844,891,66.51,-,0,0,0Shares,4.47%,113780.97,18.32%
2024-03-01,Stock,五粮液(000858.XSHE),Long,100Shares,100Shares,142.59,14259,919,133.4,-,0,34,0Shares,6.89%,113780.97,12.53%
2024-03-01,Stock,洋河Shares份(002304.XSHE),Long,200Shares,200Shares,101.12,20224,824,97,-,0,24,0Shares,4.25%,113780.97,17.77%
2024-03-01,Stock,亿联网络(300628.XSHE),Long,700Shares,700Shares,29.6,20720,1498,27.46,-,0,182,0Shares,7.79%,113780.97,18.21%
2024-03-01,Stock,大华Shares份(002236.XSHE),Long,1200Shares,1200Shares,19.05,22860,1500,17.8,-,0,648,0Shares,7.02%,113780.97,20.09%
2024-03-01,,Cash,,,,,14873.97,,,,,,,,0
2024-03-04,Stock,欧派家居(603833.XSHG),Long,300Shares,300Shares,68.22,20466,513,66.51,-,0,-378,0Shares,2.57%,112573.97,18.18%
2024-03-04,Stock,五粮液(000858.XSHE),Long,100Shares,100Shares,140.33,14033,693,133.4,-,0,-226,0Shares,5.19%,112573.97,12.47%
2024-03-04,Stock,洋河Shares份(002304.XSHE),Long,200Shares,200Shares,99.42,19884,484,97,-,0,-340,0Shares,2.49%,112573.97,17.66%
2024-03-04,Stock,亿联网络(300628.XSHE),Long,700Shares,700Shares,29.19,20433,1211,27.46,-,0,-287,0Shares,6.3%,112573.97,18.15%
2024-03-04,Stock,大华Shares份(002236.XSHE),Long,1200Shares,1200Shares,19.07,22884,1524,17.8,-,0,24,0Shares,7.13%,112573.97,20.33%
2024-03-04,,Cash,,,,,14873.97,,,,,,,,0
2024-03-05,Stock,欧派家居(603833.XSHG),Long,300Shares,300Shares,66.27,19881,-72,66.51,-,0,-585,0Shares,-0.36%,114979.97,17.29%
2024-03-05,Stock,五粮液(000858.XSHE),Long,100Shares,100Shares,141.59,14159,819,133.4,-,0,126,0Shares,6.14%,114979.97,12.31%
2024-03-05,Stock,洋河Shares份(002304.XSHE),Long,200Shares,200Shares,100.64,20128,728,97,-,0,244,0Shares,3.75%,114979.97,17.51%
2024-03-05,Stock,亿联网络(300628.XSHE),Long,700Shares,700Shares,29.66,20762,1540,27.46,-,0,329,0Shares,8.01%,114979.97,18.06%
2024-03-05,Stock,大华Shares份(002236.XSHE),Long,1200Shares,1200Shares,20.98,25176,3816,17.8,-,0,2292,0Shares,17.87%,114979.97,21.9%
2024-03-05,,Cash,,,,,14873.97,,,,,,,,0
2024-03-06,Stock,特变电工(600089.XSHG),Long,1400Shares,0Shares,16.38,22932,1218,15.51,-,0,1218,1400Shares,5.61%,116230.37,19.73%
2024-03-06,Stock,阳光电源(300274.XSHE),Long,200Shares,0Shares,94.28,18856,864,89.96,-,0,864,200Shares,4.8%,116230.37,16.22%
2024-03-06,Stock,泰格医药(300347.XSHE),Long,500Shares,0Shares,44.26,22130,-100,44.46,-,0,-100,500Shares,-0.45%,116230.37,19.04%
2024-03-06,Stock,天齐锂业(002466.XSHE),Long,400Shares,0Shares,50.82,20328,148,50.45,-,0,148,400Shares,0.73%,116230.37,17.49%
2024-03-06,,Cash,,,,,31984.37,,,,,,,,0
2024-03-07,Stock,特变电工(600089.XSHG),Long,1400Shares,1400Shares,16.3,22820,1106,15.51,-,0,-112,0Shares,5.09%,113827.01,20.05%
2024-03-07,Stock,阳光电源(300274.XSHE),Long,200Shares,200Shares,91.45,18290,298,89.96,-,0,-566,0Shares,1.66%,113827.01,16.07%
2024-03-07,Stock,泰格医药(300347.XSHE),Long,300Shares,300Shares,41.18,12354,-984,44.46,-,0,-924,0Shares,-7.38%,113827.01,10.85%
2024-03-07,Stock,天齐锂业(002466.XSHE),Long,400Shares,400Shares,50.08,20032,-148,50.45,-,0,-296,0Shares,-0.73%,113827.01,17.6%
2024-03-07,,Cash,,,,,40331.01,,,,,,,,0
2024-03-08,Stock,特变电工(600089.XSHG),Long,1400Shares,1400Shares,16.25,22750,1036,15.51,-,0,-70,0Shares,4.77%,115367.63,19.72%
2024-03-08,Stock,阳光电源(300274.XSHE),Long,200Shares,200Shares,99.4,19880,1888,89.96,-,0,1590,0Shares,10.49%,115367.63,17.23%
2024-03-08,Stock,天齐锂业(002466.XSHE),Long,400Shares,400Shares,50.1,20040,-140,50.45,-,0,8,0Shares,-0.69%,115367.63,17.37%
2024-03-08,,Cash,,,,,52697.63,,,,,,,,0
2024-03-11,Stock,特变电工(600089.XSHG),Long,1400Shares,1400Shares,16.4,22960,1246,15.51,-,0,210,0Shares,5.74%,118991.63,19.3%
2024-03-11,Stock,阳光电源(300274.XSHE),Long,200Shares,200Shares,109.17,21834,3842,89.96,-,0,1954,0Shares,21.35%,118991.63,18.35%
2024-03-11,Stock,天齐锂业(002466.XSHE),Long,400Shares,400Shares,53.75,21500,1320,50.45,-,0,1460,0Shares,6.54%,118991.63,18.07%
2024-03-11,,Cash,,,,,52697.63,,,,,,,,0
2024-03-12,Stock,特变电工(600089.XSHG),Long,1400Shares,1400Shares,16.09,22526,812,15.51,-,0,-434,0Shares,3.74%,118411.63,19.02%
2024-03-12,Stock,阳光电源(300274.XSHE),Long,200Shares,200Shares,108.74,21748,3756,89.96,-,0,-86,0Shares,20.88%,118411.63,18.37%
2024-03-12,Stock,天齐锂业(002466.XSHE),Long,400Shares,400Shares,53.6,21440,1260,50.45,-,0,-60,0Shares,6.24%,118411.63,18.11%
2024-03-12,,Cash,,,,,52697.63,,,,,,,,0
2024-03-13,Stock,特变电工(600089.XSHG),Long,1400Shares,1400Shares,15.99,22386,672,15.51,-,0,-140,0Shares,3.09%,117857.83,18.99%
2024-03-13,Stock,阳光电源(300274.XSHE),Long,100Shares,100Shares,106.94,10694,1698,89.96,-,0,-180,0Shares,18.88%,117857.83,9.07%
2024-03-13,Stock,天齐锂业(002466.XSHE),Long,400Shares,400Shares,53.24,21296,1116,50.45,-,0,-144,0Shares,5.53%,117857.83,18.07%
2024-03-13,,Cash,,,,,63481.83,,,,,,,,0
2024-03-14,Stock,特变电工(600089.XSHG),Long,1400Shares,1400Shares,15.82,22148,434,15.51,-,0,-238,0Shares,2%,117279.83,18.88%
2024-03-14,Stock,阳光电源(300274.XSHE),Long,100Shares,100Shares,106.78,10678,1682,89.96,-,0,-16,0Shares,18.7%,117279.83,9.1%
2024-03-14,Stock,天齐锂业(002466.XSHE),Long,400Shares,400Shares,52.43,20972,792,50.45,-,0,-324,0Shares,3.92%,117279.83,17.88%
2024-03-14,,Cash,,,,,63481.83,,,,,,,,0
2024-03-15,Stock,特变电工(600089.XSHG),Long,1400Shares,1400Shares,15.83,22162,448,15.51,-,0,14,0Shares,2.06%,117015.83,18.94%
2024-03-15,Stock,阳光电源(300274.XSHE),Long,100Shares,100Shares,103.72,10372,1376,89.96,-,0,-306,0Shares,15.3%,117015.83,8.86%
2024-03-15,Stock,天齐锂业(002466.XSHE),Long,400Shares,400Shares,52.5,21000,820,50.45,-,0,28,0Shares,4.06%,117015.83,17.95%
2024-03-15,,Cash,,,,,63481.83,,,,,,,,0
2024-03-18,Stock,特变电工(600089.XSHG),Long,1400Shares,1400Shares,15.97,22358,644,15.51,-,0,196,0Shares,2.97%,117679.83,19%
2024-03-18,Stock,阳光电源(300274.XSHE),Long,100Shares,100Shares,107.08,10708,1712,89.96,-,0,336,0Shares,19.03%,117679.83,9.1%
2024-03-18,Stock,天齐锂业(002466.XSHE),Long,400Shares,400Shares,52.83,21132,952,50.45,-,0,132,0Shares,4.72%,117679.83,17.96%
2024-03-18,,Cash,,,,,63481.83,,,,,,,,0
2024-03-19,Stock,特变电工(600089.XSHG),Long,1400Shares,1400Shares,15.75,22050,336,15.51,-,0,-308,0Shares,1.55%,116962.83,18.85%
2024-03-19,Stock,阳光电源(300274.XSHE),Long,100Shares,100Shares,105.55,10555,1559,89.96,-,0,-153,0Shares,17.33%,116962.83,9.02%
2024-03-19,Stock,天齐锂业(002466.XSHE),Long,400Shares,400Shares,52.19,20876,696,50.45,-,0,-256,0Shares,3.45%,116962.83,17.85%
2024-03-19,,Cash,,,,,63481.83,,,,,,,,0
2024-03-20,Stock,芒果超媒(300413.XSHE),Long,900Shares,0Shares,26.58,23922,1431,24.99,-,0,1431,900Shares,6.36%,118243.79,20.23%
2024-03-20,Stock,藏格矿业(000408.XSHE),Long,700Shares,0Shares,31.16,21812,42,31.1,-,0,42,700Shares,0.19%,118243.79,18.45%
2024-03-20,Stock,中国海油(600938.XSHG),Long,800Shares,0Shares,28.7,22960,240,28.4,-,0,240,800Shares,1.06%,118243.79,19.42%
2024-03-20,Stock,盐湖Shares份(000792.XSHE),Long,1300Shares,0Shares,16.81,21853,78,16.75,-,0,78,1300Shares,0.36%,118243.79,18.48%
2024-03-20,Stock,泰格医药(300347.XSHE),Long,400Shares,0Shares,51.18,20472,-256,51.82,-,0,-256,400Shares,-1.24%,118243.79,17.31%
2024-03-20,,Cash,,,,,7224.79,,,,,,,,0
2024-03-21,Stock,芒果超媒(300413.XSHE),Long,900Shares,900Shares,26.21,23589,1098,24.99,-,0,-333,0Shares,4.88%,116739.79,20.21%
2024-03-21,Stock,藏格矿业(000408.XSHE),Long,700Shares,700Shares,30.64,21448,-322,31.1,-,0,-364,0Shares,-1.48%,116739.79,18.37%
2024-03-21,Stock,中国海油(600938.XSHG),Long,800Shares,800Shares,28.38,22704,-16,28.4,-,0,-256,0Shares,-0.07%,116739.79,19.45%
2024-03-21,Stock,盐湖Shares份(000792.XSHE),Long,1300Shares,1300Shares,16.66,21658,-117,16.75,-,0,-195,0Shares,-0.54%,116739.79,18.55%
2024-03-21,Stock,泰格医药(300347.XSHE),Long,400Shares,400Shares,50.29,20116,-612,51.82,-,0,-356,0Shares,-2.95%,116739.79,17.23%
2024-03-21,,Cash,,,,,7224.79,,,,,,,,0
2024-03-22,Stock,芒果超媒(300413.XSHE),Long,900Shares,900Shares,26.79,24111,1620,24.99,-,0,522,0Shares,7.2%,113731.79,21.2%
2024-03-22,Stock,藏格矿业(000408.XSHE),Long,700Shares,700Shares,29.01,20307,-1463,31.1,-,0,-1141,0Shares,-6.72%,113731.79,17.86%
2024-03-22,Stock,中国海油(600938.XSHG),Long,800Shares,800Shares,27.31,21848,-872,28.4,-,0,-856,0Shares,-3.84%,113731.79,19.21%
2024-03-22,Stock,盐湖Shares份(000792.XSHE),Long,1300Shares,1300Shares,16.21,21073,-702,16.75,-,0,-585,0Shares,-3.22%,113731.79,18.53%
2024-03-22,Stock,泰格医药(300347.XSHE),Long,400Shares,400Shares,47.92,19168,-1560,51.82,-,0,-948,0Shares,-7.53%,113731.79,16.85%
2024-03-22,,Cash,,,,,7224.79,,,,,,,,0
2024-03-25,Stock,芒果超媒(300413.XSHE),Long,900Shares,900Shares,25.42,22878,387,24.99,-,0,-1233,0Shares,1.72%,113411.71,20.17%
2024-03-25,Stock,中国海油(600938.XSHG),Long,800Shares,800Shares,28.12,22496,-224,28.4,-,0,648,0Shares,-0.99%,113411.71,19.84%
2024-03-25,Stock,盐湖Shares份(000792.XSHE),Long,1300Shares,1300Shares,16.05,20865,-910,16.75,-,0,-208,0Shares,-4.18%,113411.71,18.4%
2024-03-25,Stock,泰格医药(300347.XSHE),Long,200Shares,200Shares,49.9,9980,-384,51.82,-,0,396,0Shares,-3.71%,113411.71,8.8%
2024-03-25,,Cash,,,,,37192.71,,,,,,,,0
2024-03-26,Stock,芒果超媒(300413.XSHE),Long,900Shares,900Shares,25.1,22590,99,24.99,-,0,-288,0Shares,0.44%,113190.79,19.96%
2024-03-26,Stock,中国海油(600938.XSHG),Long,800Shares,800Shares,28.05,22440,-280,28.4,-,0,-56,0Shares,-1.23%,113190.79,19.82%
2024-03-26,Stock,盐湖Shares份(000792.XSHE),Long,1300Shares,1300Shares,16.19,21047,-728,16.75,-,0,182,0Shares,-3.34%,113190.79,18.59%
2024-03-26,Stock,泰格医药(300347.XSHE),Long,100Shares,100Shares,50.1,5010,-172,51.82,-,0,20,0Shares,-3.32%,113190.79,4.43%
2024-03-26,,Cash,,,,,42103.79,,,,,,,,0
2024-03-27,Stock,芒果超媒(300413.XSHE),Long,900Shares,900Shares,24.15,21735,-756,24.99,-,0,-855,0Shares,-3.36%,111905.79,19.42%
2024-03-27,Stock,中国海油(600938.XSHG),Long,800Shares,800Shares,27.85,22280,-440,28.4,-,0,-160,0Shares,-1.94%,111905.79,19.91%
2024-03-27,Stock,盐湖Shares份(000792.XSHE),Long,1300Shares,1300Shares,15.92,20696,-1079,16.75,-,0,-351,0Shares,-4.96%,111905.79,18.49%
2024-03-27,Stock,泰格医药(300347.XSHE),Long,100Shares,100Shares,50.91,5091,-91,51.82,-,0,81,0Shares,-1.76%,111905.79,4.55%
2024-03-27,,Cash,,,,,42103.79,,,,,,,,0
2024-03-28,Stock,芒果超媒(300413.XSHE),Long,900Shares,900Shares,24.47,22023,-468,24.99,-,0,288,0Shares,-2.08%,112541.79,19.57%
2024-03-28,Stock,中国海油(600938.XSHG),Long,800Shares,800Shares,28.15,22520,-200,28.4,-,0,240,0Shares,-0.88%,112541.79,20.01%
2024-03-28,Stock,盐湖Shares份(000792.XSHE),Long,1300Shares,1300Shares,15.9,20670,-1105,16.75,-,0,-26,0Shares,-5.07%,112541.79,18.37%
2024-03-28,Stock,泰格医药(300347.XSHE),Long,100Shares,100Shares,52.25,5225,43,51.82,-,0,134,0Shares,0.83%,112541.79,4.64%
2024-03-28,,Cash,,,,,42103.79,,,,,,,,0
2024-03-29,Stock,芒果超媒(300413.XSHE),Long,900Shares,900Shares,24.31,21879,-612,24.99,-,0,-144,0Shares,-2.72%,113417.27,19.29%
2024-03-29,Stock,中国海油(600938.XSHG),Long,800Shares,800Shares,29.23,23384,664,28.4,-,0,864,0Shares,2.92%,113417.27,20.62%
2024-03-29,Stock,盐湖Shares份(000792.XSHE),Long,700Shares,700Shares,16.04,11228,-497,16.75,-,0,98,0Shares,-4.24%,113417.27,9.9%
2024-03-29,Stock,泰格医药(300347.XSHE),Long,100Shares,100Shares,53.15,5315,133,51.82,-,0,90,0Shares,2.57%,113417.27,4.69%
2024-03-29,,Cash,,,,,51611.27,,,,,,,,0
2024-04-01,Stock,芒果超媒(300413.XSHE),Long,900Shares,900Shares,25.28,22752,261,24.99,-,0,873,0Shares,1.16%,114386.27,19.89%
2024-04-01,Stock,中国海油(600938.XSHG),Long,800Shares,800Shares,28.98,23184,464,28.4,-,0,-200,0Shares,2.04%,114386.27,20.27%
2024-04-01,Stock,盐湖Shares份(000792.XSHE),Long,700Shares,700Shares,16.47,11529,-196,16.75,-,0,301,0Shares,-1.67%,114386.27,10.08%
2024-04-01,Stock,泰格医药(300347.XSHE),Long,100Shares,100Shares,53.1,5310,128,51.82,-,0,-5,0Shares,2.47%,114386.27,4.64%
2024-04-01,,Cash,,,,,51611.27,,,,,,,,0
2024-04-02,Stock,芒果超媒(300413.XSHE),Long,900Shares,900Shares,24.84,22356,-135,24.99,-,0,-396,0Shares,-0.6%,114561.27,19.51%
2024-04-02,Stock,中国海油(600938.XSHG),Long,800Shares,800Shares,29.8,23840,1120,28.4,-,0,656,0Shares,4.93%,114561.27,20.81%
2024-04-02,Stock,盐湖Shares份(000792.XSHE),Long,700Shares,700Shares,16.5,11550,-175,16.75,-,0,21,0Shares,-1.49%,114561.27,10.08%
2024-04-02,Stock,泰格医药(300347.XSHE),Long,100Shares,100Shares,52.04,5204,22,51.82,-,0,-106,0Shares,0.42%,114561.27,4.54%
2024-04-02,,Cash,,,,,51611.27,,,,,,,,0
2024-04-03,Stock,中国海油(600938.XSHG),Long,800Shares,800Shares,29.92,23936,1216,28.4,-,0,96,0Shares,5.35%,115489.2,20.73%
2024-04-03,Stock,藏格矿业(000408.XSHE),Long,700Shares,0Shares,33.36,23352,973,31.97,-,0,973,700Shares,4.35%,115489.2,20.22%
2024-04-03,Stock,北新建材(000786.XSHE),Long,700Shares,0Shares,29.74,20818,-182,30,-,0,-182,700Shares,-0.87%,115489.2,18.03%
2024-04-03,Stock,上港集团(600018.XSHG),Long,4100Shares,0Shares,5.58,22878,369,5.49,-,0,369,4100Shares,1.64%,115489.2,19.81%
2024-04-03,Stock,中国巨石(600176.XSHG),Long,2000Shares,0Shares,11.17,22340,-60,11.2,-,0,-60,2000Shares,-0.27%,115489.2,19.34%
2024-04-03,,Cash,,,,,2165.2,,,,,,,,0
2024-04-08,Stock,中国海油(600938.XSHG),Long,800Shares,800Shares,29.75,23800,1080,28.4,-,0,-136,0Shares,4.75%,114547.2,20.78%
2024-04-08,Stock,藏格矿业(000408.XSHE),Long,700Shares,700Shares,33.28,23296,917,31.97,-,0,-56,0Shares,4.1%,114547.2,20.34%
2024-04-08,Stock,北新建材(000786.XSHE),Long,700Shares,700Shares,29.84,20888,-112,30,-,0,70,0Shares,-0.53%,114547.2,18.24%
2024-04-08,Stock,上港集团(600018.XSHG),Long,4100Shares,4100Shares,5.58,22878,369,5.49,-,0,0,0Shares,1.64%,114547.2,19.97%
2024-04-08,Stock,中国巨石(600176.XSHG),Long,2000Shares,2000Shares,10.76,21520,-880,11.2,-,0,-820,0Shares,-3.93%,114547.2,18.79%
2024-04-08,,Cash,,,,,2165.2,,,,,,,,0
2024-04-09,Stock,中国海油(600938.XSHG),Long,800Shares,800Shares,29.11,23288,568,28.4,-,0,-512,0Shares,2.5%,113785.2,20.47%
2024-04-09,Stock,藏格矿业(000408.XSHE),Long,700Shares,700Shares,32.4,22680,301,31.97,-,0,-616,0Shares,1.35%,113785.2,19.93%
2024-04-09,Stock,北新建材(000786.XSHE),Long,700Shares,700Shares,29.73,20811,-189,30,-,0,-77,0Shares,-0.9%,113785.2,18.29%
2024-04-09,Stock,上港集团(600018.XSHG),Long,4100Shares,4100Shares,5.61,23001,492,5.49,-,0,123,0Shares,2.19%,113785.2,20.21%
2024-04-09,Stock,中国巨石(600176.XSHG),Long,2000Shares,2000Shares,10.92,21840,-560,11.2,-,0,320,0Shares,-2.5%,113785.2,19.19%
2024-04-09,,Cash,,,,,2165.2,,,,,,,,0
2024-04-10,Stock,中国海油(600938.XSHG),Long,800Shares,800Shares,29.26,23408,688,28.4,-,0,120,0Shares,3.03%,113271.2,20.67%
2024-04-10,Stock,藏格矿业(000408.XSHE),Long,700Shares,700Shares,32.51,22757,378,31.97,-,0,77,0Shares,1.69%,113271.2,20.09%
2024-04-10,Stock,北新建材(000786.XSHE),Long,700Shares,700Shares,29.2,20440,-560,30,-,0,-371,0Shares,-2.67%,113271.2,18.05%
2024-04-10,Stock,上港集团(600018.XSHG),Long,4100Shares,4100Shares,5.61,23001,492,5.49,-,0,0,0Shares,2.19%,113271.2,20.31%
2024-04-10,Stock,中国巨石(600176.XSHG),Long,2000Shares,2000Shares,10.75,21500,-900,11.2,-,0,-340,0Shares,-4.02%,113271.2,18.98%
2024-04-10,,Cash,,,,,2165.2,,,,,,,,0
2024-04-11,Stock,中国海油(600938.XSHG),Long,800Shares,800Shares,29.37,23496,776,28.4,-,0,88,0Shares,3.42%,112781.2,20.83%
2024-04-11,Stock,藏格矿业(000408.XSHE),Long,700Shares,700Shares,31.72,22204,-175,31.97,-,0,-553,0Shares,-0.78%,112781.2,19.69%
2024-04-11,Stock,北新建材(000786.XSHE),Long,700Shares,700Shares,29.25,20475,-525,30,-,0,35,0Shares,-2.5%,112781.2,18.15%
2024-04-11,Stock,上港集团(600018.XSHG),Long,4100Shares,4100Shares,5.61,23001,492,5.49,-,0,0,0Shares,2.19%,112781.2,20.39%
2024-04-11,Stock,中国巨石(600176.XSHG),Long,2000Shares,2000Shares,10.72,21440,-960,11.2,-,0,-60,0Shares,-4.29%,112781.2,19.01%
2024-04-11,,Cash,,,,,2165.2,,,,,,,,0
2024-04-12,Stock,中国海油(600938.XSHG),Long,800Shares,800Shares,29.2,23360,640,28.4,-,0,-136,0Shares,2.82%,112448.2,20.77%
2024-04-12,Stock,藏格矿业(000408.XSHE),Long,700Shares,700Shares,32.08,22456,77,31.97,-,0,252,0Shares,0.34%,112448.2,19.97%
2024-04-12,Stock,北新建材(000786.XSHE),Long,700Shares,700Shares,29.09,20363,-637,30,-,0,-112,0Shares,-3.03%,112448.2,18.11%
2024-04-12,Stock,上港集团(600018.XSHG),Long,4100Shares,4100Shares,5.64,23124,615,5.49,-,0,123,0Shares,2.73%,112448.2,20.56%
2024-04-12,Stock,中国巨石(600176.XSHG),Long,2000Shares,2000Shares,10.49,20980,-1420,11.2,-,0,-460,0Shares,-6.34%,112448.2,18.66%
2024-04-12,,Cash,,,,,2165.2,,,,,,,,0
2024-04-15,Stock,中国海油(600938.XSHG),Long,800Shares,800Shares,29.85,23880,1160,28.4,-,0,520,0Shares,5.11%,115956.2,20.59%
2024-04-15,Stock,藏格矿业(000408.XSHE),Long,700Shares,700Shares,32.35,22645,266,31.97,-,0,189,0Shares,1.19%,115956.2,19.53%
2024-04-15,Stock,北新建材(000786.XSHE),Long,700Shares,700Shares,29.96,20972,-28,30,-,0,609,0Shares,-0.13%,115956.2,18.09%
2024-04-15,Stock,上港集团(600018.XSHG),Long,4100Shares,4100Shares,5.74,23534,1025,5.49,-,0,410,0Shares,4.55%,115956.2,20.3%
2024-04-15,Stock,中国巨石(600176.XSHG),Long,2000Shares,2000Shares,11.38,22760,360,11.2,-,0,1780,0Shares,1.61%,115956.2,19.63%
2024-04-15,,Cash,,,,,2165.2,,,,,,,,0
2024-04-16,Stock,中国海油(600938.XSHG),Long,800Shares,800Shares,29.87,23896,1176,28.4,-,0,16,0Shares,5.18%,112993.2,21.15%
2024-04-16,Stock,藏格矿业(000408.XSHE),Long,700Shares,700Shares,29.12,20384,-1995,31.97,-,0,-2261,0Shares,-8.91%,112993.2,18.04%
2024-04-16,Stock,北新建材(000786.XSHE),Long,700Shares,700Shares,29.97,20979,-21,30,-,0,7,0Shares,-0.1%,112993.2,18.57%
2024-04-16,Stock,上港集团(600018.XSHG),Long,4100Shares,4100Shares,5.69,23329,820,5.49,-,0,-205,0Shares,3.64%,112993.2,20.65%
2024-04-16,Stock,中国巨石(600176.XSHG),Long,2000Shares,2000Shares,11.12,22240,-160,11.2,-,0,-520,0Shares,-0.71%,112993.2,19.68%
2024-04-16,,Cash,,,,,2165.2,,,,,,,,0
2024-04-17,Stock,中国海油(600938.XSHG),Long,800Shares,800Shares,29.75,23800,1080,28.4,-,0,-96,0Shares,4.75%,113905.88,20.89%
2024-04-17,Stock,北新建材(000786.XSHE),Long,700Shares,700Shares,30.25,21175,175,30,-,0,196,0Shares,0.83%,113905.88,18.59%
2024-04-17,Stock,上港集团(600018.XSHG),Long,4100Shares,4100Shares,5.81,23821,1312,5.49,-,0,492,0Shares,5.83%,113905.88,20.91%
2024-04-17,Stock,中国巨石(600176.XSHG),Long,2000Shares,2000Shares,11.36,22720,320,11.2,-,0,480,0Shares,1.43%,113905.88,19.95%
2024-04-17,,Cash,,,,,22389.88,,,,,,,,0
2024-04-18,Stock,中国海油(600938.XSHG),Long,800Shares,800Shares,29.15,23320,600,28.4,-,0,-480,0Shares,2.64%,114557.88,20.36%
2024-04-18,Stock,北新建材(000786.XSHE),Long,700Shares,700Shares,30.73,21511,511,30,-,0,336,0Shares,2.43%,114557.88,18.78%
2024-04-18,Stock,上港集团(600018.XSHG),Long,4100Shares,4100Shares,5.77,23657,1148,5.49,-,0,-164,0Shares,5.1%,114557.88,20.65%
2024-04-18,Stock,中国巨石(600176.XSHG),Long,2000Shares,2000Shares,11.84,23680,1280,11.2,-,0,960,0Shares,5.71%,114557.88,20.67%
2024-04-18,,Cash,,,,,22389.88,,,,,,,,0
2024-04-19,Stock,中国海油(600938.XSHG),Long,800Shares,800Shares,30.3,24240,1520,28.4,-,0,920,0Shares,6.69%,118329.86,20.49%
2024-04-19,Stock,上港集团(600018.XSHG),Long,4000Shares,4000Shares,5.8,23200,1240,5.49,-,0,120,0Shares,5.65%,118329.86,19.61%
2024-04-19,Stock,科沃斯(603486.XSHG),Long,600Shares,0Shares,38.84,23304,2430,34.79,-,0,2430,600Shares,11.64%,118329.86,19.69%
2024-04-19,Stock,中国神华(601088.XSHG),Long,500Shares,0Shares,41.89,20945,405,41.08,-,0,405,500Shares,1.97%,118329.86,17.7%
2024-04-19,Stock,盐湖Shares份(000792.XSHE),Long,1300Shares,0Shares,17.41,22633,312,17.17,-,0,312,1300Shares,1.4%,118329.86,19.13%
2024-04-19,,Cash,,,,,4007.86,,,,,,,,0
2024-04-22,Stock,中国海油(600938.XSHG),Long,800Shares,800Shares,28.89,23112,392,28.4,-,0,-1128,0Shares,1.73%,117375.86,19.69%
2024-04-22,Stock,上港集团(600018.XSHG),Long,4000Shares,4000Shares,5.71,22840,880,5.49,-,0,-360,0Shares,4.01%,117375.86,19.46%
2024-04-22,Stock,科沃斯(603486.XSHG),Long,600Shares,600Shares,41.38,24828,3954,34.79,-,0,1524,0Shares,18.94%,117375.86,21.15%
2024-04-22,Stock,中国神华(601088.XSHG),Long,500Shares,500Shares,40.3,20150,-390,41.08,-,0,-795,0Shares,-1.9%,117375.86,17.17%
2024-04-22,Stock,盐湖Shares份(000792.XSHE),Long,1300Shares,1300Shares,17.26,22438,117,17.17,-,0,-195,0Shares,0.52%,117375.86,19.12%
2024-04-22,,Cash,,,,,4007.86,,,,,,,,0
2024-04-23,Stock,中国海油(600938.XSHG),Long,800Shares,800Shares,28.36,22688,-32,28.4,-,0,-424,0Shares,-0.14%,116113.86,19.54%
2024-04-23,Stock,上港集团(600018.XSHG),Long,4000Shares,4000Shares,5.61,22440,480,5.49,-,0,-400,0Shares,2.19%,116113.86,19.33%
2024-04-23,Stock,科沃斯(603486.XSHG),Long,600Shares,600Shares,41.85,25110,4236,34.79,-,0,282,0Shares,20.29%,116113.86,21.63%
2024-04-23,Stock,中国神华(601088.XSHG),Long,500Shares,500Shares,39.9,19950,-590,41.08,-,0,-200,0Shares,-2.87%,116113.86,17.18%
2024-04-23,Stock,盐湖Shares份(000792.XSHE),Long,1300Shares,1300Shares,16.86,21918,-403,17.17,-,0,-520,0Shares,-1.81%,116113.86,18.88%
2024-04-23,,Cash,,,,,4007.86,,,,,,,,0
2024-04-24,Stock,中国海油(600938.XSHG),Long,800Shares,800Shares,28.68,22944,224,28.4,-,0,256,0Shares,0.99%,115944.86,19.79%
2024-04-24,Stock,上港集团(600018.XSHG),Long,4000Shares,4000Shares,5.67,22680,720,5.49,-,0,240,0Shares,3.28%,115944.86,19.56%
2024-04-24,Stock,科沃斯(603486.XSHG),Long,600Shares,600Shares,41.8,25080,4206,34.79,-,0,-30,0Shares,20.15%,115944.86,21.63%
2024-04-24,Stock,中国神华(601088.XSHG),Long,500Shares,500Shares,39.8,19900,-640,41.08,-,0,-50,0Shares,-3.12%,115944.86,17.16%
2024-04-24,Stock,盐湖Shares份(000792.XSHE),Long,1300Shares,1300Shares,16.41,21333,-988,17.17,-,0,-585,0Shares,-4.43%,115944.86,18.4%
2024-04-24,,Cash,,,,,4007.86,,,,,,,,0
