date,annual_return,annual_volatility,sharpe,max_drawdown
2022-01-11,0.8452978792863608,0.525740267279297,1.6078241137221096,-0.40443227010674954
2022-01-12,0.8650200255395486,0.5259838772920423,1.6445751721383335,-0.40443227010674887
2022-01-13,0.8539162309959012,0.5259294772826618,1.623632574100733,-0.404432270106749
2022-01-14,0.8704548199186302,0.5258287103725855,1.6553961446910221,-0.4044322701067491
2022-01-17,0.8753517739005414,0.5255949376323159,1.665449400718735,-0.4044322701067493
2022-01-18,0.9101934834606116,0.5255338653101459,1.7319406864930718,-0.404432270106749
2022-01-19,0.9169543139356189,0.525136140477543,1.7461268483669172,-0.4044322701067491
2022-01-20,0.8990250510660631,0.5249553581810208,1.7125742923764036,-0.4044322701067493
2022-01-21,0.8728106598156729,0.5250063682382841,1.6624763290862241,-0.4044322701067492
2022-01-24,0.8724323489520138,0.5242835266273473,1.6640468461106643,-0.4044322701067492
2022-01-25,0.834945409483782,0.5250808331122757,1.5901273800737825,-0.4044322701067491
2022-01-26,0.8584259778358021,0.5252473059332933,1.6343272362158916,-0.4044322701067494
2022-01-27,0.7946287499066811,0.5258298352122871,1.5111899262731545,-0.40443227010674887
2022-01-28,0.8086191886280096,0.5253473566776233,1.5392086366282312,-0.38893038787435386
2022-01-31,0.8975856376625124,0.5250602194384347,1.709490843969294,-0.3568119489373014
2022-02-04,0.9020049062734021,0.5224959439659532,1.7263385805960982,-0.3568119489373013
2022-02-07,0.9782795801375213,0.5226566293770574,1.8717443253393926,-0.3382622159728661
2022-02-08,0.9783893886866184,0.5216839271630885,1.8754447621322918,-0.3382622159728659
2022-02-09,1.1068545862028847,0.5216604181813682,2.121791394604256,-0.31519831847592594
2022-02-10,1.227482936839872,0.5160374411662527,2.378670303584448,-0.3151983184759263
2022-02-11,1.2423327380271387,0.5117646869746876,2.427546819166493,-0.31519831847592583
2022-02-14,1.2003165767745978,0.5119297997617882,2.3446897940560025,-0.31519831847592594
2022-02-15,1.1291767731674716,0.5123069632803996,2.2041019429779687,-0.31519831847592616
2022-02-16,1.1510559913746272,0.512175185830886,2.247387267517275,-0.31519831847592616
2022-02-17,1.1370020668872662,0.5122121313318272,2.219787461751234,-0.31519831847592594
2022-02-18,1.1295980469709224,0.5121035003902815,2.2058002847276756,-0.3151983184759263
2022-02-21,1.1467390041637033,0.5120382554631794,2.2395572829346246,-0.31519831847592605
2022-02-22,1.1015902519933118,0.5128654276070028,2.147912868943538,-0.31519831847592605
2022-02-23,1.0895178300824875,0.5130829832411252,2.1234729384319975,-0.31519831847592616
2022-02-24,1.017254482283883,0.5139883682076049,1.9791391113212975,-0.3151983184759263
2022-02-25,1.045172716926432,0.5139363320436382,2.033661859963009,-0.31519831847592594
2022-02-28,0.9978465682251798,0.5139142942929887,1.9416594932389553,-0.3151983184759265
2022-03-01,1.039135056700066,0.5135447801474401,2.0234555911594065,-0.31519831847592616
2022-03-02,1.018299640248571,0.5134426251064252,1.9832783459252141,-0.3151983184759257
2022-03-03,1.0598460604660942,0.5149611825935769,2.0581086425354065,-0.31519831847592594
2022-03-04,1.0453123159534266,0.5150293653204029,2.029616923499365,-0.3151983184759263
2022-03-07,1.0826392489927366,0.5150660683555393,2.101942479824576,-0.31519831847592616
2022-03-08,0.9982151879781938,0.5190467019456595,1.9231702739587002,-0.31519831847592616
2022-03-09,0.9790258121443836,0.5189529826830004,1.886540485966175,-0.31519831847592605
