"Date","AssetType","Security","Side","Quantity","AvailableQuantity","CloseOrSettlementPrice","MarketValue","UnrealizedPnL","AverageOpenPrice","AverageHoldingPriceFutures","Margin","DailyPnL","TodayQuantity","PnLRatio","PositionRatio"
"2015-10-15","Equity","000539.XSHE","Long","14700 shares","14700 shares","7.68","112896","9555","7.03","-","0","3381","0 shares","9.25%","600899.41"
"2015-10-15","","Cash","","","","","270479.41","","","","","","","","0"
"2015-10-16","Equity","600900.XSHG","Long","7500 shares","7500 shares","14.73","110475","-675","14.82","-","0","0","0 shares","-0.61%","601952.41"
"2015-10-16","Equity","601098.XSHG","Long","5100 shares","5100 shares","21.11","107661","1785","20.76","-","0","612","0 shares","1.69%","601952.41"
"2015-10-16","Equity","000539.XSHE","Long","14700 shares","14700 shares","7.71","113337","9996","7.03","-","0","441","0 shares","9.67%","601952.41"
"2015-10-16","","Cash","","","","","270479.41","","","","","","","","0"
"2015-10-19","Equity","600900.XSHG","Long","7500 shares","7500 shares","14.73","110475","-675","14.82","-","0","0","0 shares","-0.61%","601281.73"
"2015-10-19","Equity","000423.XSHE","Long","2600 shares","0 shares","46.1","119860","1924","45.36","-","0","1924","2600 shares","1.63%","601281.73"
"2015-10-19","Equity","600583.XSHG","Long","11700 shares","0 shares","10.09","118053","-2457","10.3","-","0","-2457","11700 shares","-2.04%","601281.73"
"2015-10-19","Equity","600674.XSHG","Long","10800 shares","0 shares","11.24","121392","648","11.18","-","0","648","10800 shares","0.54%","601281.73"
"2015-10-19","Equity","600660.XSHG","Long","9000 shares","0 shares","13","117000","-2520","13.28","-","0","-2520","9000 shares","-2.11%","601281.73"
"2015-10-19","Equity","002304.XSHE","Long","200 shares","0 shares","60","12000","-58","60.29","-","0","-58","200 shares","-0.48%","601281.73"
"2015-10-19","","Cash","","","","","2501.73","","","","","","","","0"
"2015-10-20","Equity","600900.XSHG","Long","7500 shares","7500 shares","14.73","110475","-675","14.82","-","0","0","0 shares","-0.61%","605528.73"
"2015-10-20","Equity","000423.XSHE","Long","2600 shares","2600 shares","46.49","120874","2938","45.36","-","0","1014","0 shares","2.49%","605528.73"
"2015-10-20","Equity","600583.XSHG","Long","11700 shares","11700 shares","10.34","120978","468","10.3","-","0","2925","0 shares","0.39%","605528.73"
"2015-10-20","Equity","600674.XSHG","Long","10800 shares","10800 shares","11.25","121500","756","11.18","-","0","108","0 shares","0.63%","605528.73"
"2015-10-20","Equity","600660.XSHG","Long","9000 shares","9000 shares","13.02","117180","-2340","13.28","-","0","180","0 shares","-1.96%","605528.73"
"2015-10-20","Equity","002304.XSHE","Long","200 shares","200 shares","60.1","12020","-38","60.29","-","0","20","0 shares","-0.32%","605528.73"
